N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.000E+15 340 1.500E-4 1.059556181E+00 1.068343070E+00
1.468000E+10 1.000E+15 340 1.500E-4 1.061973890E+00 1.068235332E+00
2.154000E+10 1.000E+15 340 1.500E-4 1.063676756E+00 1.068077856E+00
3.162000E+10 1.000E+15 340 1.500E-4 1.064786718E+00 1.067848125E+00
4.642000E+10 1.000E+15 340 1.500E-4 1.065401435E+00 1.067513942E+00
6.813000E+10 1.000E+15 340 1.500E-4 1.065581484E+00 1.067029837E+00
1.000000E+11 1.000E+15 340 1.500E-4 1.065345383E+00 1.066332796E+00
1.468000E+11 1.000E+15 340 1.500E-4 1.064668543E+00 1.065337980E+00
2.154000E+11 1.000E+15 340 1.500E-4 1.063485144E+00 1.063936206E+00
3.162000E+11 1.000E+15 340 1.500E-4 1.061695379E+00 1.061997021E+00
4.642000E+11 1.000E+15 340 1.500E-4 1.059184358E+00 1.059384144E+00
6.813000E+11 1.000E+15 340 1.500E-4 1.055862245E+00 1.055992945E+00
1.000000E+12 1.000E+15 340 1.500E-4 1.051734754E+00 1.051818965E+00
1.468000E+12 1.000E+15 340 1.500E-4 1.046997677E+00 1.047051038E+00
2.154000E+12 1.000E+15 340 1.500E-4 1.042127910E+00 1.042161292E+00
3.162000E+12 1.000E+15 340 1.500E-4 1.037876439E+00 1.037897381E+00
4.642000E+12 1.000E+15 340 1.500E-4 1.035088298E+00 1.035101914E+00
6.813000E+12 1.000E+15 340 1.500E-4 1.034286875E+00 1.034296411E+00
1.000000E+13 1.000E+15 340 1.500E-4 1.035557499E+00 1.035564819E+00
