fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g Iph Voc Isc Pm FF Vm Im dev 
0T01 10:20:58 294.8 39.33 1.000E+000 7.417E-001 2.123E-006 1.195E+004 2.857E+000 3.370E-008 2.044E-007 1.712E-003 2.043E-007 8.735E-011 2.498E-001 9.000E-004 8.512E-008 1.379E-003 
0T02 10:27:08 295 39.3 1.000E+000 7.204E-001 2.204E-006 1.191E+004 2.839E+000 3.499E-008 2.278E-007 1.911E-003 2.278E-007 1.088E-010 2.499E-001 1.000E-003 9.689E-008 1.402E-003 
0T03 10:29:00 295 39.3 1.000E+000 7.438E-001 2.144E-006 1.231E+004 2.860E+000 3.398E-008 2.027E-007 1.729E-003 2.027E-007 8.764E-011 2.500E-001 9.000E-004 8.565E-008 1.431E-003 
0T11 13:39:08 294.8 39.33 1.000E+000 6.732E-001 2.399E-006 1.109E+004 2.865E+000 3.376E-008 2.414E-007 1.919E-003 2.414E-007 1.158E-010 2.500E-001 1.000E-003 1.032E-007 1.438E-003 
0T12 13:40:58 295 39.3 1.000E+000 6.992E-001 2.309E-006 1.163E+004 2.891E+000 3.246E-008 2.423E-007 1.966E-003 2.423E-007 1.193E-010 2.504E-001 1.000E-003 1.069E-007 1.441E-003 
0T13 13:42:48 295.1 39.29 1.000E+000 6.723E-001 2.408E-006 1.174E+004 2.875E+000 3.325E-008 2.551E-007 2.089E-003 2.550E-007 1.332E-010 2.500E-001 1.000E-003 1.210E-007 1.502E-003 
0T14 13:44:28 295.1 39.29 1.000E+000 6.838E-001 2.373E-006 1.210E+004 2.884E+000 3.273E-008 2.374E-007 1.978E-003 2.374E-007 1.176E-010 2.504E-001 1.000E-003 1.056E-007 1.524E-003 
0T15 13:46:32 295 39.3 1.000E+000 6.950E-001 2.342E-006 1.233E+004 2.889E+000 3.239E-008 2.277E-007 1.921E-003 2.277E-007 1.094E-010 2.501E-001 1.000E-003 9.753E-008 1.480E-003 
0T16 13:48:18 295 39.3 1.000E+000 6.749E-001 2.374E-006 1.231E+004 2.887E+000 3.255E-008 2.284E-007 1.928E-003 2.284E-007 1.101E-010 2.502E-001 1.000E-003 9.829E-008 1.466E-003 
0T17 13:51:18 295.1 39.29 1.000E+000 6.953E-001 2.310E-006 1.332E+004 2.919E+000 3.097E-008 1.912E-007 1.677E-003 1.912E-007 8.010E-011 2.499E-001 8.000E-004 8.873E-008 1.553E-003 
0T18 13:55:52 295.1 39.29 1.000E+000 7.089E-001 2.304E-006 1.352E+004 2.921E+000 3.095E-008 2.061E-007 1.825E-003 2.061E-007 9.421E-011 2.504E-001 9.000E-004 9.338E-008 1.575E-003 
