fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g Iph Voc Isc Pm FF Vm Im dev 
0T01 10:20:58 294.8 39.33 1.000E+000 7.000E-001 2.158E-006 1.430E+004 2.984E+000 2.718E-008 2.240E-008 2.002E-004 2.240E-008 1.121E-012 2.500E-001 1.000E-004 1.810E-011 2.118E-003 
0T02 10:27:08 295 39.3 1.000E+000 7.000E-001 2.171E-006 1.430E+004 2.976E+000 2.785E-008 3.818E-008 3.417E-004 3.817E-008 3.167E-012 2.428E-001 2.000E-004 4.657E-009 2.090E-003 
0T03 10:29:00 295 39.3 1.000E+000 7.000E-001 2.203E-006 1.430E+004 2.968E+000 2.825E-008 5.084E-008 4.569E-004 5.084E-008 5.720E-012 2.462E-001 2.000E-004 1.747E-008 2.079E-003 
0T11 13:39:08 294.8 39.33 1.000E+000 7.000E-001 2.205E-006 1.430E+004 3.083E+000 2.394E-008 1.301E-008 1.121E-004 1.301E-008 5.550E+002 5.550E+002 5.550E+002 5.550E+002 2.291E-003 
0T12 13:40:58 295 39.3 1.000E+000 7.000E-001 2.221E-006 1.430E+004 3.045E+000 2.523E-008 3.994E-008 3.472E-004 3.994E-008 3.389E-012 2.443E-001 2.000E-004 5.438E-009 2.025E-003 
0T13 13:42:48 295.1 39.29 1.000E+000 7.000E-001 2.261E-006 1.430E+004 3.026E+000 2.608E-008 5.492E-008 4.808E-004 5.492E-008 6.418E-012 2.430E-001 2.000E-004 2.067E-008 1.964E-003 
0T14 13:44:28 295.1 39.29 1.000E+000 7.000E-001 2.268E-006 1.430E+004 3.006E+000 2.685E-008 6.289E-008 5.552E-004 6.288E-008 8.677E-012 2.485E-001 3.000E-004 1.759E-008 1.846E-003 
0T15 13:46:32 295 39.3 1.000E+000 7.000E-001 2.292E-006 1.430E+004 2.990E+000 2.731E-008 7.465E-008 6.639E-004 7.464E-008 1.228E-011 2.479E-001 3.000E-004 2.970E-008 1.781E-003 
0T16 13:48:18 295 39.3 1.000E+000 7.000E-001 2.250E-006 1.430E+004 2.999E+000 2.715E-008 8.394E-008 7.457E-004 8.394E-008 1.558E-011 2.489E-001 4.000E-004 2.769E-008 1.732E-003 
0T17 13:51:18 295.1 39.29 1.000E+000 7.000E-001 2.281E-006 1.430E+004 2.968E+000 2.847E-008 1.297E-007 1.163E-003 1.297E-007 3.773E-011 2.501E-001 6.000E-004 5.173E-008 1.635E-003 
0T18 13:55:52 295.1 39.29 1.000E+000 7.000E-001 2.328E-006 1.430E+004 2.958E+000 2.902E-008 1.554E-007 1.402E-003 1.554E-007 5.453E-011 2.504E-001 7.000E-004 6.681E-008 1.634E-003 
0T19 14:00:06 294.9 39.32 1.000E+000 7.000E-001 2.288E-006 1.430E+004 2.961E+000 2.869E-008 1.488E-007 1.345E-003 1.488E-007 5.005E-011 2.500E-001 7.000E-004 6.043E-008 1.614E-003 
