N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 3.162E+15 330 1.500E-4 1.135608288E+00 1.139453485E+00
1.468000E+10 3.162E+15 330 1.500E-4 1.137279390E+00 1.139889720E+00
2.154000E+10 3.162E+15 330 1.500E-4 1.138741831E+00 1.140489597E+00
3.162000E+10 3.162E+15 330 1.500E-4 1.140165906E+00 1.141329852E+00
4.642000E+10 3.162E+15 330 1.500E-4 1.140778118E+00 1.141390305E+00
6.813000E+10 3.162E+15 330 1.500E-4 1.141060839E+00 1.141477584E+00
1.000000E+11 3.162E+15 330 1.500E-4 1.141319336E+00 1.141602663E+00
1.468000E+11 3.162E+15 330 1.500E-4 1.141587502E+00 1.141779772E+00
2.154000E+11 3.162E+15 330 1.500E-4 1.141897293E+00 1.142027657E+00
3.162000E+11 3.162E+15 330 1.500E-4 1.142315165E+00 1.142406691E+00
4.642000E+11 3.162E+15 330 1.500E-4 1.149740576E+00 1.149804994E+00
6.813000E+11 3.162E+15 330 1.500E-4 1.159096916E+00 1.159143149E+00
1.000000E+12 3.162E+15 330 1.500E-4 1.166649930E+00 1.166684979E+00
1.468000E+12 3.162E+15 330 1.500E-4 1.169471117E+00 1.169492248E+00
2.154000E+12 3.162E+15 330 1.500E-4 1.183326263E+00 1.183342025E+00
3.162000E+12 3.162E+15 330 1.500E-4 1.185704813E+00 1.185716931E+00
4.642000E+12 3.162E+15 330 1.500E-4 1.199022488E+00 1.199033723E+00
6.813000E+12 3.162E+15 330 1.500E-4 1.205951961E+00 1.205958823E+00
1.000000E+13 3.162E+15 330 1.500E-4 1.207744209E+00 1.207748921E+00
