N_Fe N_B T d Jsc_FeB Eta_FeB Voc_FeB FF_FeB
1.000000E+10 1.000E+16 295 2.300E-4 2.884351E-1 2.855470E+1 4.928630E-1 8.034590E+1
1.468000E+10 1.000E+16 295 2.300E-4 2.874865E-1 2.842860E+1 4.923860E-1 8.033280E+1
2.154000E+10 1.000E+16 295 2.300E-4 2.861185E-1 2.824760E+1 4.917070E-1 8.031380E+1
3.162000E+10 1.000E+16 295 2.300E-4 2.841613E-1 2.799060E+1 4.907570E-1 8.028630E+1
4.642000E+10 1.000E+16 295 2.300E-4 2.813923E-1 2.763030E+1 4.894130E-1 8.025260E+1
6.813000E+10 1.000E+16 295 2.300E-4 2.775359E-1 2.711900E+1 4.875560E-1 8.016630E+1
1.000000E+11 1.000E+16 295 2.300E-4 2.722795E-1 2.645400E+1 4.851660E-1 8.010270E+1
1.468000E+11 1.000E+16 295 2.300E-4 2.653172E-1 2.559340E+1 4.822010E-1 8.001950E+1
2.154000E+11 1.000E+16 295 2.300E-4 2.564269E-1 2.451980E+1 4.785640E-1 7.992340E+1
3.162000E+11 1.000E+16 295 2.300E-4 2.455664E-1 2.322410E+1 4.742920E-1 7.976010E+1
4.642000E+11 1.000E+16 295 2.300E-4 2.329437E-1 2.177510E+1 4.696210E-1 7.962000E+1
6.813000E+11 1.000E+16 295 2.300E-4 2.189997E-1 2.019750E+1 4.644380E-1 7.943050E+1
1.000000E+12 1.000E+16 295 2.300E-4 2.042814E-1 1.858430E+1 4.590890E-1 7.926490E+1
1.468000E+12 1.000E+16 295 2.300E-4 1.892672E-1 1.695800E+1 4.534170E-1 7.904280E+1
2.154000E+12 1.000E+16 295 2.300E-4 1.742564E-1 1.537470E+1 4.475450E-1 7.885760E+1
3.162000E+12 1.000E+16 295 2.300E-4 1.593838E-1 1.382250E+1 4.414200E-1 7.858740E+1
4.642000E+12 1.000E+16 295 2.300E-4 1.447202E-1 1.233050E+1 4.348880E-1 7.836760E+1
6.813000E+12 1.000E+16 295 2.300E-4 1.303646E-1 1.088930E+1 4.280790E-1 7.805110E+1
1.000000E+13 1.000E+16 295 2.300E-4 1.164714E-1 9.522400E+0 4.209180E-1 7.769410E+1
1.468000E+13 1.000E+16 295 2.300E-4 1.032231E-1 8.246800E+0 4.133240E-1 7.731800E+1
2.154000E+13 1.000E+16 295 2.300E-4 9.078940E-2 7.079800E+0 4.054160E-1 7.693870E+1
3.162000E+13 1.000E+16 295 2.300E-4 7.930092E-2 6.018700E+0 3.971960E-1 7.643340E+1
4.642000E+13 1.000E+16 295 2.300E-4 6.883960E-2 5.073100E+0 3.886520E-1 7.584620E+1
6.813000E+13 1.000E+16 295 2.300E-4 5.943966E-2 4.241400E+0 3.797570E-1 7.516060E+1
1.000000E+14 1.000E+16 295 2.300E-4 5.109400E-2 3.518500E+0 3.704360E-1 7.435880E+1
