d81a100fn1 6.80566E-1
d81a100fn2 6.80071E-1
d81a100fn3 6.79800E-1
d81a100fn4 6.80101E-1
d81a10fn1 6.50018E-1
d81a10fn2 6.47866E-1
d81a10fn3 6.48412E-1
d81a10fn4 6.48896E-1
d81af1Mn1 7.50815E-1
d81af1Mn2 7.52439E-1
d81af1Mn3 7.49283E-1
d81af1Mn4 7.51587E-1
d81b100fn1 6.54202E-1
d81b100fn2 6.54831E-1
d81b100fn3 6.54870E-1
d81b100fn4 6.55154E-1
d81b10fn1 6.09268E-1
d81b10fn2 6.10208E-1
d81b10fn3 6.09515E-1
d81b10fn4 6.09934E-1
d81bf1Mn1 7.63774E-1
d81bf1Mn2 7.63828E-1
d81bf1Mn3 7.74089E-1
d81bf1Mn4 7.76896E-1
d81c100fn1 5.87634E-1
d81c100fn2 5.87535E-1
d81c100fn3 5.88271E-1
d81c100fn4 5.87845E-1
d81c10fn1 5.68080E-1
d81c10fn2 5.69705E-1
d81c10fn3 5.64499E-1
d81c10fn4 5.69525E-1
d81cf1Mn1 6.73296E-1
d81cf1Mn2 6.71985E-1
d81cf1Mn3 6.71526E-1
d81cf1Mn4 6.71162E-1
d82a100fn1 6.73406E-1
d82a100fn2 6.73097E-1
d82a100fn3 6.72916E-1
d82a100fn4 6.72793E-1
d82a10fn1 6.51688E-1
d82a10fn2 6.51335E-1
d82a10fn3 6.49793E-1
d82a10fn4 6.52181E-1
d82af1Mn1 7.66049E-1
d82af1Mn2 7.67497E-1
d82af1Mn3 7.64048E-1
d82af1Mn4 7.65897E-1
d82b100fn1 5.96293E-1
d82b100fn2 5.97495E-1
d82b100fn3 6.00587E-1
d82b100fn4 6.01411E-1
d82b10fn1 5.68778E-1
d82b10fn2 5.69368E-1
d82b10fn3 5.73581E-1
d82b10fn4 5.76801E-1
d82bf1Mn1 6.41920E-1
d82bf1Mn2 6.44577E-1
d82bf1Mn3 6.48522E-1
d82bf1Mn4 6.50261E-1
d83a100fn1 6.74337E-1
d83a100fn2 6.73686E-1
d83a100fn3 6.73157E-1
d83a100fn4 6.72686E-1
d83a10fn1 6.48376E-1
d83a10fn2 6.48150E-1
d83a10fn3 6.47713E-1
d83a10fn4 6.45896E-1
d83af1Mn1 8.81196E-1
d83af1Mn2 8.82020E-1
d83af1Mn3 8.79735E-1
d83af1Mn4 8.78674E-1
d83b100fn1 6.79181E-1
d83b100fn2 6.79360E-1
d83b100fn3 6.78015E-1
d83b100fn4 6.78064E-1
d83b10fn1 6.52597E-1
d83b10fn2 6.50938E-1
d83b10fn3 6.46896E-1
d83b10fn4 6.48349E-1
d83bf1Mn1 8.13839E-1
d83bf1Mn2 8.14226E-1
d83bf1Mn3 8.09104E-1
d83bf1Mn4 8.10615E-1
d84a100fn1 6.80056E-1
d84a100fn2 6.79989E-1
d84a100fn3 6.78103E-1
d84a100fn4 6.78302E-1
d84a10fn1 6.36937E-1
d84a10fn2 6.38172E-1
d84a10fn3 6.36981E-1
d84a10fn4 6.40809E-1
d84af1Mn1 7.90778E-1
d84af1Mn2 7.88082E-1
d84af1Mn3 7.84604E-1
d84af1Mn4 7.84172E-1
d84b100fn1 6.72717E-1
d84b100fn2 6.71826E-1
d84b100fn3 6.69326E-1
d84b100fn4 6.69561E-1
d84b10fn1 6.24271E-1
d84b10fn2 6.26075E-1
d84b10fn3 6.23234E-1
d84b10fn4 6.23245E-1
d84bf1Mn1 8.03716E-1
d84bf1Mn2 7.99739E-1
d84bf1Mn3 7.95068E-1
d84bf1Mn4 7.92877E-1
