Fe nFsrh nFBsrh dnsrh nF nFB dn
1.000000E+10 1.143124363E+00 1.150312772E+00 -7.188409000E-03 1.139377003E+00 1.146796435E+00 -7.419432000E-03
1.468000E+10 1.143301935E+00 1.150333295E+00 -7.031360000E-03 1.140719806E+00 1.147914588E+00 -7.194782000E-03
2.154000E+10 1.143560166E+00 1.150361464E+00 -6.801298000E-03 1.141783570E+00 1.148702174E+00 -6.918604000E-03
3.162000E+10 1.143934465E+00 1.150403780E+00 -6.469315000E-03 1.142712265E+00 1.149267341E+00 -6.555076000E-03
4.642000E+10 1.144473040E+00 1.150464495E+00 -5.991455000E-03 1.143631282E+00 1.149686834E+00 -6.055552000E-03
6.813000E+10 1.145242500E+00 1.150552973E+00 -5.310473000E-03 1.144661195E+00 1.150021002E+00 -5.359807000E-03
1.000000E+11 1.146326581E+00 1.150680570E+00 -4.353989000E-03 1.145923511E+00 1.150316533E+00 -4.393022000E-03
1.468000E+11 1.147828844E+00 1.150862727E+00 -3.033883000E-03 1.147547641E+00 1.150613408E+00 -3.065767000E-03
2.154000E+11 1.149857716E+00 1.150783208E+00 -9.254920000E-04 1.149659988E+00 1.150613071E+00 -9.530830000E-04
3.162000E+11 1.154371711E+00 1.151081405E+00 3.290306000E-03 1.154178067E+00 1.150964730E+00 3.213337000E-03
4.642000E+11 1.155488467E+00 1.151532470E+00 3.955997000E-03 1.155343236E+00 1.151452020E+00 3.891216000E-03
6.813000E+11 1.157072660E+00 1.152103778E+00 4.968882000E-03 1.156960272E+00 1.152048174E+00 4.912098000E-03
1.000000E+12 1.164458684E+00 1.152876627E+00 1.158205700E-02 1.164400961E+00 1.152837961E+00 1.156300000E-02
1.468000E+12 1.173129340E+00 1.154007621E+00 1.912171900E-02 1.173084244E+00 1.153980581E+00 1.910366300E-02
2.154000E+12 1.176883440E+00 1.155392935E+00 2.149050500E-02 1.176859044E+00 1.155373897E+00 2.148514700E-02
3.162000E+12 1.179226770E+00 1.156889771E+00 2.233699900E-02 1.179209489E+00 1.156876202E+00 2.233328700E-02
4.642000E+12 1.180229860E+00 1.162330634E+00 1.789922600E-02 1.180217703E+00 1.162275220E+00 1.794248300E-02
6.813000E+12 1.181465379E+00 1.167629312E+00 1.383606700E-02 1.181456806E+00 1.167621996E+00 1.383481000E-02
1.000000E+13 1.182636126E+00 1.168888926E+00 1.374720000E-02 1.182630055E+00 1.168883720E+00 1.374633500E-02
