Fe nFsrh nFBsrh dnsrh nF nFB dn
1.000000E+10 1.201277097E+00 1.153247281E+00 4.802981600E-02 1.177676178E+00 1.138033532E+00 3.964264600E-02
1.468000E+10 1.201293835E+00 1.153420537E+00 4.787329800E-02 1.183447431E+00 1.142687553E+00 4.075987800E-02
2.154000E+10 1.201318477E+00 1.153670154E+00 4.764832300E-02 1.187620133E+00 1.146166680E+00 4.145345300E-02
3.162000E+10 1.201354191E+00 1.154025765E+00 4.732842600E-02 1.190595318E+00 1.148811198E+00 4.178412000E-02
4.642000E+10 1.201406074E+00 1.154529277E+00 4.687679700E-02 1.192704709E+00 1.150917874E+00 4.178683500E-02
6.813000E+10 1.201480765E+00 1.155228999E+00 4.625176600E-02 1.194206686E+00 1.152731623E+00 4.147506300E-02
1.000000E+11 1.201587709E+00 1.156179479E+00 4.540823000E-02 1.195296935E+00 1.154452155E+00 4.084478000E-02
1.468000E+11 1.201739109E+00 1.157432456E+00 4.430665300E-02 1.198795134E+00 1.156236143E+00 4.255899100E-02
2.154000E+11 1.201950213E+00 1.159019748E+00 4.293046500E-02 1.200912638E+00 1.158189340E+00 4.272329800E-02
3.162000E+11 1.202237999E+00 1.160935496E+00 4.130250300E-02 1.201529554E+00 1.160357722E+00 4.117183200E-02
4.642000E+11 1.202619077E+00 1.163663846E+00 3.895523100E-02 1.202135555E+00 1.163260452E+00 3.887510300E-02
6.813000E+11 1.203104811E+00 1.166547824E+00 3.655698700E-02 1.202774874E+00 1.166266473E+00 3.650840100E-02
1.000000E+12 1.205480569E+00 1.168479902E+00 3.700066700E-02 1.204012597E+00 1.168283678E+00 3.572891900E-02
1.468000E+12 1.209790211E+00 1.170688281E+00 3.910193000E-02 1.209371213E+00 1.170550984E+00 3.882022900E-02
2.154000E+12 1.210384149E+00 1.172575413E+00 3.780873600E-02 1.210229218E+00 1.172480524E+00 3.774869400E-02
3.162000E+12 1.212533228E+00 1.174272054E+00 3.826117400E-02 1.211290428E+00 1.174059753E+00 3.723067500E-02
4.642000E+12 1.21832117E+00 1.175780752E+00 4.254041800E-02 1.21786075E+00 1.175702958E+00 4.215779200E-02
6.813000E+12 1.222597842E+00 1.180739235E+00 4.185860700E-02 1.222444436E+00 1.180459599E+00 4.198483700E-02
1.000000E+13 1.223141919E+00 1.18328467E+00 3.985724900E-02 1.223064807E+00 1.1823863E+00 4.067850700E-02
