fname time Tem kT_1 Voc Isc Pm Vm Im FF rmsre 
00L1 31536 319.16 36.327 3.231469849E-01 1.483905926E-04 3.290843072E-05 2.540766209E-01 1.295262416E-04 6.862789774E-01 0.000000000E+00 
00L2 31660 319.35 36.306 3.225904686E-01 1.480897822E-04 3.280516719E-05 2.535802401E-01 1.293683108E-04 6.866977583E-01 0.000000000E+00 
00L3 31754 319.48 36.291 3.223792603E-01 1.481518407E-04 3.274043789E-05 2.538114641E-01 1.289952800E-04 6.855045431E-01 0.000000000E+00 
00L4 31844 319.52 36.286 3.220900513E-01 1.482460707E-04 3.273969450E-05 2.535780224E-01 1.291077897E-04 6.856683778E-01 0.000000000E+00 
00L5 31928 319.62 36.275 3.219293411E-01 1.482295813E-04 3.276822522E-05 2.534193472E-01 1.293017618E-04 6.866848683E-01 0.000000000E+00 
00L6 32028 319.68 36.268 3.217562248E-01 1.482587825E-04 3.267126550E-05 2.528955288E-01 1.291872171E-04 6.848864433E-01 0.000000000E+00 
00L7 32114 319.74 36.261 3.214748764E-01 1.480730333E-04 3.263254935E-05 2.536348791E-01 1.286552064E-04 6.855324110E-01 0.000000000E+00 
00L8 32204 319.8 36.255 3.212848412E-01 1.475814133E-04 3.251414526E-05 2.522932556E-01 1.288721249E-04 6.857257236E-01 0.000000000E+00 
00L9 32298 319.83 36.251 3.210935173E-01 1.480964709E-04 3.249204810E-05 2.537145468E-01 1.280607749E-04 6.832833537E-01 0.000000000E+00 
0L10 32398 319.87 36.247 3.210362877E-01 1.478524079E-04 3.245984502E-05 2.519928144E-01 1.288114585E-04 6.838548249E-01 0.000000000E+00 
0L11 32470 319.9 36.243 3.208976196E-01 1.475530912E-04 3.239647607E-05 2.537674479E-01 1.276563676E-04 6.841998341E-01 0.000000000E+00 
0L12 32564 319.93 36.24 3.206954979E-01 1.473885746E-04 3.231000971E-05 2.526937439E-01 1.278599894E-04 6.835659266E-01 0.000000000E+00 
0L13 32650 319.94 36.239 3.201902390E-01 1.470542283E-04 3.217357601E-05 2.526347483E-01 1.273477501E-04 6.833036329E-01 0.000000000E+00 
0L14 32744 319.96 36.236 3.204691940E-01 1.472919069E-04 3.220621084E-05 2.526073751E-01 1.274968518E-04 6.822985668E-01 0.000000000E+00 
0L15 32830 319.97 36.235 3.205109169E-01 1.474760044E-04 3.225979051E-05 2.528618958E-01 1.275767015E-04 6.824916675E-01 0.000000000E+00 
0L16 32922 319.99 36.233 3.204117798E-01 1.471267931E-04 3.223551106E-05 2.533621565E-01 1.272272243E-04 6.838082192E-01 0.000000000E+00 
0L17 33020 320 36.232 3.201469162E-01 1.470502269E-04 3.212300711E-05 2.519446178E-01 1.274953292E-04 6.823405353E-01 0.000000000E+00 
0L18 33106 319.99 36.233 3.199260376E-01 1.465103541E-04 3.197780868E-05 2.515926565E-01 1.271059658E-04 6.822299713E-01 0.000000000E+00 
0L19 33194 320 36.232 3.198568398E-01 1.468458096E-04 3.200401654E-05 2.519355501E-01 1.270308401E-04 6.813767121E-01 0.000000000E+00 
0L20 33338 319.99 36.233 3.050161590E-01 1.149655563E-04 2.357480885E-05 2.392445776E-01 9.853623789E-05 6.722914486E-01 0.000000000E+00 
0L21 33466 319.84 36.25 3.057839680E-01 1.153683769E-04 2.384201886E-05 2.402776672E-01 9.922609225E-05 6.758363280E-01 0.000000000E+00 
0L22 33552 319.93 36.24 3.059047993E-01 1.161764939E-04 2.393076575E-05 2.408177204E-01 9.937333969E-05 6.733673264E-01 0.000000000E+00 
0L23 33636 319.97 36.235 3.061638509E-01 1.169553379E-04 2.413503518E-05 2.406560545E-01 1.002853549E-04 6.740218515E-01 0.000000000E+00 
0L24 33732 320.04 36.227 3.063936869E-01 1.174448115E-04 2.421696939E-05 2.403322937E-01 1.007621836E-04 6.729861785E-01 0.000000000E+00 
0L25 33824 320.04 36.227 3.064690096E-01 1.179859490E-04 2.437254841E-05 2.402172056E-01 1.014550362E-04 6.740375430E-01 0.000000000E+00 
0L26 33912 320.06 36.225 3.067968675E-01 1.186912237E-04 2.452648256E-05 2.415292292E-01 1.015408449E-04 6.735436412E-01 0.000000000E+00 
0L27 33996 320.04 36.227 3.070553077E-01 1.191888854E-04 2.468856175E-05 2.411541830E-01 1.023785000E-04 6.745954741E-01 0.000000000E+00 
0L28 34088 320.03 36.228 3.072201675E-01 1.196980932E-04 2.480383557E-05 2.412987854E-01 1.027906006E-04 6.744999005E-01 0.000000000E+00 
0L29 34184 320.04 36.227 3.074748099E-01 1.201333590E-04 2.492023336E-05 2.414881893E-01 1.031964919E-04 6.746506499E-01 0.000000000E+00 
0L30 34270 320.04 36.227 3.166261948E-01 1.211325813E-04 2.511730764E-05 2.421576204E-01 1.037592729E-04 6.548853442E-01 0.000000000E+00 
0L31 34360 320.04 36.227 3.101421135E-01 1.214146992E-04 2.531699978E-05 2.423752502E-01 1.044421966E-04 6.723264969E-01 0.000000000E+00 
0L32 34454 320.03 36.228 3.109982086E-01 1.218946712E-04 2.537263811E-05 2.425586609E-01 1.045875026E-04 6.693033790E-01 0.000000000E+00 
0L33 34544 320.03 36.228 3.106941536E-01 1.225036968E-04 2.547086856E-05 2.427481548E-01 1.049212948E-04 6.692085470E-01 0.000000000E+00 
0L34 34630 320.04 36.227 3.168196922E-01 1.233502961E-04 2.564722333E-05 2.421365887E-01 1.059553786E-04 6.562782170E-01 0.000000000E+00 
0L35 34718 320.03 36.228 3.169710060E-01 1.236847257E-04 2.574065964E-05 2.423473581E-01 1.062425676E-04 6.565745787E-01 0.000000000E+00 
0L36 34808 320.03 36.228 3.110515877E-01 1.241440241E-04 2.587670423E-05 2.434648413E-01 1.062754983E-04 6.701171314E-01 0.000000000E+00 
0L37 34912 320.04 36.227 3.114611336E-01 1.245202450E-04 2.600349655E-05 2.433183411E-01 1.068593821E-04 6.704832347E-01 0.000000000E+00 
0L38 34990 320.03 36.228 3.113733101E-01 1.254327336E-04 2.621377822E-05 2.436700012E-01 1.075697470E-04 6.711774396E-01 0.000000000E+00 
0L39 35080 320.03 36.228 3.159474075E-01 1.257388428E-04 2.629230425E-05 2.435744823E-01 1.079644370E-04 6.618268679E-01 0.000000000E+00 
0L40 35170 320.03 36.228 3.122333458E-01 1.260301937E-04 2.639685787E-05 2.439259460E-01 1.082159375E-04 6.708081765E-01 0.000000000E+00 
0L41 35262 320.03 36.228 3.122794136E-01 1.267145979E-04 2.647393528E-05 2.431854692E-01 1.088653505E-04 6.690344757E-01 0.000000000E+00 
0L42 35346 320.03 36.228 3.121915718E-01 1.272686656E-04 2.667731258E-05 2.429150936E-01 1.098161276E-04 6.714279450E-01 0.000000000E+00 
0L43 35446 320.03 36.228 3.123570633E-01 1.275634527E-04 2.678571270E-05 2.440510759E-01 1.097343236E-04 6.722419490E-01 0.000000000E+00 
