T Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
290 6.766333000E-03 1.632959200E-02 2.319244900E-02 2.639401300E-02 3.197883400E-02 4.254293400E-02 5.513439900E-02 6.385135600E-02 6.757300100E-02
295 3.010153000E-03 1.523376100E-02 2.287613500E-02 2.663719300E-02 3.130685400E-02 4.113910300E-02 5.331039600E-02 6.198493800E-02 6.576935600E-02
300 -6.060315000E-03 1.266509800E-02 2.244361300E-02 2.641919600E-02 3.079944500E-02 3.992429200E-02 5.198677900E-02 6.043889800E-02 6.381111600E-02
305 -2.496292500E-02 6.992193000E-03 2.077071600E-02 2.598698100E-02 3.069361400E-02 3.932103200E-02 5.049924700E-02 5.874779400E-02 6.234452200E-02
310 -6.097213700E-02 -4.598412000E-03 1.725875400E-02 2.505733400E-02 3.033148900E-02 3.853709000E-02 4.827705900E-02 5.727169300E-02 6.074028100E-02
315 -1.209044150E-01 -2.771320700E-02 1.052657500E-02 2.334915600E-02 2.970383700E-02 3.795611100E-02 4.774237100E-02 5.657060300E-02 5.946846500E-02
320 -1.319245130E-01 -6.694940800E-02 -2.585243000E-03 1.949272700E-02 2.882734800E-02 3.775947200E-02 4.722402300E-02 5.592862500E-02 5.908637000E-02
325 -6.486131100E-02 -1.284446830E-01 -2.621115200E-02 1.208788200E-02 2.679202400E-02 3.718956300E-02 4.689420100E-02 5.576215300E-02 5.887192400E-02
330 6.390957000E-03 -1.424249570E-01 -6.609321900E-02 -1.028788000E-03 2.298968300E-02 3.627913700E-02 4.715224300E-02 5.628678900E-02 5.928803600E-02
335 1.213728900E-02 -7.644651900E-02 -1.273859000E-01 -2.440536500E-02 1.631647400E-02 3.492769200E-02 4.705657900E-02 5.690210200E-02 6.080840400E-02
340 1.980306100E-02 5.893895000E-03 -1.578682270E-01 -6.342476600E-02 3.756172000E-03 3.159785200E-02 4.669129100E-02 5.774897700E-02 6.251165900E-02
