N_Fe T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.000000000E+01 1.441931600E-02 1.006163400E-02 1.813990000E-04 -2.010620500E-02 -5.919229100E-02 -1.272147740E-01 -1.713749830E-01 -1.413436300E-01 -7.672120700E-02 8.933828000E-03 1.419994800E-02
1.016672606E+01 1.392369500E-02 9.635882000E-03 -1.927800000E-04 -2.044242000E-02 -5.954152000E-02 -1.277089800E-01 -1.722678090E-01 -1.421020870E-01 -7.689796900E-02 9.109053000E-03 1.466156200E-02
1.033324570E+01 1.356180500E-02 9.348567000E-03 -3.951390000E-04 -2.052302400E-02 -5.946039800E-02 -1.274722240E-01 -1.729323340E-01 -1.427337870E-01 -7.723380400E-02 9.187486000E-03 1.493482900E-02
1.049996187E+01 1.332326300E-02 9.194744000E-03 -4.224060000E-04 -2.033132700E-02 -5.891207200E-02 -1.264455130E-01 -1.734642510E-01 -1.433412370E-01 -7.781216100E-02 9.182485000E-03 1.504925800E-02
1.066670514E+01 1.319547800E-02 9.170188000E-03 -2.648570000E-04 -1.983240400E-02 -5.781896000E-02 -1.244905600E-01 -1.739391430E-01 -1.440157830E-01 -7.873057500E-02 9.096875000E-03 1.501581900E-02
1.083333839E+01 1.316925500E-02 9.276488000E-03 9.860900000E-05 -1.896813600E-02 -5.605664000E-02 -1.213806260E-01 -1.744220050E-01 -1.448503950E-01 -8.011757400E-02 8.923518000E-03 1.483072400E-02
1.100000000E+01 1.324124200E-02 9.522916000E-03 7.015210000E-04 -1.765740300E-02 -5.345564700E-02 -1.168013220E-01 -1.749739750E-01 -1.459490780E-01 -8.214590800E-02 8.646505000E-03 1.447666700E-02
1.116672606E+01 1.341377000E-02 9.925013000E-03 1.585820000E-03 -1.580526300E-02 -4.981878300E-02 -1.103756600E-01 -1.756559790E-01 -1.474316260E-01 -8.503992200E-02 8.243426000E-03 1.392421800E-02
1.133324570E+01 1.369228000E-02 1.049921200E-02 2.790350000E-03 -1.332660400E-02 -4.496627000E-02 -1.017368910E-01 -1.765279750E-01 -1.494307670E-01 -8.907054200E-02 7.690234000E-03 1.313830400E-02
1.149996187E+01 1.408015300E-02 1.125274300E-02 4.330106000E-03 -1.018895700E-02 -3.881959300E-02 -9.067541600E-02 -1.736953460E-01 -1.520750490E-01 -9.452479100E-02 6.970768000E-03 1.209096300E-02
1.166670514E+01 1.457121300E-02 1.216993600E-02 6.168702000E-03 -6.469110000E-03 -3.151678900E-02 -7.736017800E-02 -1.524842460E-01 -1.554503630E-01 -1.016317410E-01 -1.113518000E-03 1.078351400E-02
1.183333839E+01 1.512941800E-02 1.320007600E-02 8.196496000E-03 -2.397063000E-03 -2.350732700E-02 -6.255207700E-02 -1.281434190E-01 -1.595376120E-01 -1.104326340E-01 -1.673631200E-02 9.275472000E-03
1.200000000E+01 1.573183100E-02 1.425641900E-02 1.023569000E-02 1.659747000E-03 -1.552692400E-02 -4.761183500E-02 -1.027963140E-01 -1.641424150E-01 -1.206158720E-01 -3.544445600E-02 7.705959000E-03
1.216672606E+01 1.631446100E-02 1.523279200E-02 1.208552900E-02 5.300912000E-03 -8.381364000E-03 -3.411431100E-02 -7.926278300E-02 -1.477908080E-01 -1.314067380E-01 -5.607099100E-02 6.278262000E-03
1.233324570E+01 1.679590600E-02 1.603045000E-02 1.358787300E-02 8.240033000E-03 -2.629133000E-03 -2.319448000E-02 -5.984622200E-02 -1.172929280E-01 -1.416636350E-01 -7.654002700E-02 5.187868000E-03
1.249996187E+01 1.711822800E-02 1.659081300E-02 1.466758200E-02 1.038725100E-02 1.599528000E-03 -1.512356100E-02 -4.530427600E-02 -9.375117800E-02 -1.502391740E-01 -9.446680000E-02 1.907510000E-03
1.266670514E+01 1.722135500E-02 1.687199100E-02 1.532525800E-02 1.181344300E-02 4.514998000E-03 -9.457189000E-03 -3.494993400E-02 -7.660836200E-02 -1.354295280E-01 -1.081908840E-01 -2.232027900E-02
1.283333839E+01 1.710662500E-02 1.688067900E-02 1.560796600E-02 1.265535500E-02 6.442481000E-03 -5.521708000E-03 -2.755784800E-02 -6.404747300E-02 -1.170862870E-01 -1.173840770E-01 -3.950588600E-02
1.300000000E+01 1.678405300E-02 1.664389200E-02 1.558055100E-02 1.304623200E-02 7.660688000E-03 -2.762227000E-03 -2.211564800E-02 -5.446177200E-02 -1.024816300E-01 -1.227590650E-01 -5.046428500E-02
