N_Fe T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.000000000E+01 2.240275800E-02 2.105707800E-02 1.828403900E-02 1.208795100E-02 -2.037280000E-04 -2.348269400E-02 -6.593319300E-02 -1.354063360E-01 -1.759910260E-01 -1.456037190E-01 -8.410753000E-02
1.016672606E+01 2.206725100E-02 2.073708600E-02 1.799086700E-02 1.179326300E-02 -5.277150000E-04 -2.390155400E-02 -6.663188500E-02 -1.366981270E-01 -1.778584330E-01 -1.472327150E-01 -8.473262900E-02
1.033324570E+01 2.180973200E-02 2.047431200E-02 1.777856100E-02 1.161017700E-02 -6.719290000E-04 -2.400178000E-02 -6.674448100E-02 -1.369723900E-01 -1.792147500E-01 -1.484916410E-01 -8.540138600E-02
1.049996187E+01 2.160755100E-02 2.028871800E-02 1.765295800E-02 1.154770900E-02 -6.226830000E-04 -2.376363400E-02 -6.624718700E-02 -1.362138180E-01 -1.802524800E-01 -1.495725660E-01 -8.625957500E-02
1.066670514E+01 2.147536000E-02 2.017600200E-02 1.761606800E-02 1.161492500E-02 -3.581960000E-04 -2.314367200E-02 -6.506411400E-02 -1.343093400E-01 -1.811197090E-01 -1.506359030E-01 -8.745377800E-02
1.083333839E+01 2.139958900E-02 2.013452100E-02 1.765595400E-02 1.182557700E-02 1.559240000E-04 -2.207001500E-02 -6.306146200E-02 -1.310390010E-01 -1.819370800E-01 -1.518294200E-01 -8.915380000E-02
1.100000000E+01 2.137774900E-02 2.016673200E-02 1.780328500E-02 1.219999400E-02 9.675040000E-04 -2.044352600E-02 -6.005074900E-02 -1.260786870E-01 -1.828104350E-01 -1.533028500E-01 -9.156970100E-02
1.116672606E+01 2.141092600E-02 2.027287500E-02 1.806102000E-02 1.276310400E-02 2.132052000E-03 -1.815016300E-02 -5.581111100E-02 -1.190307650E-01 -1.838385930E-01 -1.552155600E-01 -9.495977500E-02
1.133324570E+01 2.149630600E-02 2.046337200E-02 1.843829500E-02 1.353704400E-02 3.697339000E-03 -1.509171100E-02 -5.014459300E-02 -1.095085170E-01 -1.851137620E-01 -1.577323920E-01 -9.962004200E-02
1.149996187E+01 2.164036500E-02 2.072044200E-02 1.893735700E-02 1.452760100E-02 5.675879000E-03 -1.123975700E-02 -4.297701300E-02 -9.730350400E-02 -1.792718710E-01 -1.610006140E-01 -1.058403520E-01
1.166670514E+01 2.179247600E-02 2.104535700E-02 1.954432700E-02 1.570661700E-02 8.009994000E-03 -6.705246000E-03 -3.449320600E-02 -8.263311200E-02 -1.570604490E-01 -1.651005860E-01 -1.138090860E-01
1.183333839E+01 2.201866300E-02 2.141825300E-02 2.022140300E-02 1.699881400E-02 1.054727500E-02 -1.787477000E-03 -2.524205500E-02 -6.637178000E-02 -1.316282200E-01 -1.699727340E-01 -1.234619370E-01
1.200000000E+01 2.226168200E-02 2.178048700E-02 2.089357600E-02 1.828674500E-02 1.305502400E-02 3.056034000E-03 -1.609224900E-02 -5.001855800E-02 -1.052315010E-01 -1.753491140E-01 -1.343212070E-01
1.216672606E+01 2.247808700E-02 2.214617000E-02 2.149970200E-02 1.944086800E-02 1.528753000E-02 7.349438000E-03 -7.963726000E-03 -3.533204600E-02 -8.079008400E-02 -1.479007280E-01 -1.454481810E-01
1.233324570E+01 2.264026800E-02 2.242285800E-02 2.197555200E-02 2.036115200E-02 1.707376700E-02 1.078075600E-02 -1.457469000E-03 -2.347772600E-02 -6.062832100E-02 -1.173887020E-01 -1.556555130E-01
1.249996187E+01 2.270053100E-02 2.255980000E-02 2.228012600E-02 2.100205600E-02 1.836284800E-02 1.329084300E-02 3.333692000E-03 -1.473153300E-02 -4.543180800E-02 -9.365559400E-02 -1.577148070E-01
1.266670514E+01 2.263877100E-02 2.255429600E-02 2.239997000E-02 2.136812400E-02 1.920059800E-02 1.501198800E-02 6.698680000E-03 -8.467119000E-03 -3.444882400E-02 -7.607645100E-02 -1.334443340E-01
1.283333839E+01 2.244649400E-02 2.240703000E-02 2.234589000E-02 2.149394800E-02 1.967403600E-02 1.613917300E-02 9.036605000E-03 -3.979085000E-03 -2.640841200E-02 -6.289122600E-02 -1.145479830E-01
1.300000000E+01 2.217339500E-02 2.213851800E-02 2.214556500E-02 2.142584600E-02 1.986971200E-02 1.684040700E-02 1.067251200E-02 -6.716420000E-04 -2.029124800E-02 -5.256569000E-02 -9.917433500E-02
