T Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
290 2.628905100E-02 2.639809000E-02 2.647641500E-02 2.654172800E-02 2.657794100E-02 2.660337100E-02 2.661585900E-02 2.661908300E-02 2.661681400E-02 2.661142600E-02 2.659985500E-02 2.658273100E-02 2.655766000E-02 2.651315700E-02 2.646102600E-02 2.638408800E-02 2.631133700E-02 2.621248300E-02 2.608291500E-02
295 2.627588900E-02 2.633111800E-02 2.637647600E-02 2.639240400E-02 2.641171500E-02 2.642304700E-02 2.644055100E-02 2.645713200E-02 2.649416600E-02 2.653822000E-02 2.657998900E-02 2.662769800E-02 2.664970500E-02 2.667536600E-02 2.667402700E-02 2.665730500E-02 2.660736600E-02 2.653636900E-02 2.642264200E-02
300 2.556452000E-02 2.555390400E-02 2.554636700E-02 2.554720500E-02 2.556024500E-02 2.558365200E-02 2.561881300E-02 2.567636400E-02 2.576540600E-02 2.588529500E-02 2.603275800E-02 2.618266400E-02 2.633953700E-02 2.644530700E-02 2.653000100E-02 2.655324700E-02 2.653181100E-02 2.646736200E-02 2.636142100E-02
305 2.394525400E-02 2.388303400E-02 2.384015500E-02 2.382486900E-02 2.384345700E-02 2.390177200E-02 2.401136500E-02 2.415741400E-02 2.437144000E-02 2.464136400E-02 2.496762700E-02 2.532216200E-02 2.565807300E-02 2.595094000E-02 2.615911800E-02 2.628488200E-02 2.633184300E-02 2.630969900E-02 2.622849300E-02
310 2.005369100E-02 1.993690100E-02 1.986794200E-02 1.985760400E-02 1.991584300E-02 2.005403900E-02 2.028596900E-02 2.063521400E-02 2.109110700E-02 2.167152500E-02 2.234809500E-02 2.308012800E-02 2.380293700E-02 2.441394400E-02 2.488502300E-02 2.520456300E-02 2.538755600E-02 2.545937000E-02 2.544375900E-02
315 1.339777000E-02 1.321387400E-02 1.313005200E-02 1.315890000E-02 1.331648200E-02 1.362478000E-02 1.411226300E-02 1.481010900E-02 1.574250800E-02 1.690969400E-02 1.826809500E-02 1.971892400E-02 2.112229500E-02 2.234147800E-02 2.329331500E-02 2.396781900E-02 2.440665800E-02 2.466663700E-02 2.479533400E-02
320 3.445610000E-04 -5.217000000E-06 -1.440250000E-04 -5.817100000E-05 2.782330000E-04 9.066100000E-04 1.883206000E-03 3.270908000E-03 5.119381000E-03 7.431450000E-03 1.012284800E-02 1.299916700E-02 1.578377300E-02 1.820754600E-02 2.011165400E-02 2.148671300E-02 2.242611900E-02 2.304886000E-02 2.345010100E-02
325 -2.432966500E-02 -2.503896700E-02 -2.532016600E-02 -2.516515900E-02 -2.453579700E-02 -2.335952600E-02 -2.153213200E-02 -1.893379800E-02 -1.546660300E-02 -1.111822100E-02 -6.040074000E-03 -5.952970000E-04 4.690819000E-03 9.303137000E-03 1.294024500E-02 1.559342200E-02 1.745332900E-02 1.875482100E-02 1.967980500E-02
330 -6.597018600E-02 -6.739177700E-02 -6.799813000E-02 -6.780007600E-02 -6.674670000E-02 -6.471855100E-02 -6.153282300E-02 -5.697016900E-02 -5.083946700E-02 -4.309152400E-02 -3.396632400E-02 -2.409677600E-02 -1.443850600E-02 -5.957845000E-03 7.640390000E-04 5.701427000E-03 9.213805000E-03 1.174405600E-02 1.363026000E-02
335 -1.331100060E-01 -1.358430660E-01 -1.371463730E-01 -1.370794390E-01 -1.355907130E-01 -1.325052450E-01 -1.275289590E-01 -1.202848590E-01 -1.104081560E-01 -9.772842200E-02 -8.253105800E-02 -6.578580300E-02 -4.910236700E-02 -3.422655800E-02 -2.229520900E-02 -1.344510900E-02 -7.075024000E-03 -2.400465000E-03 1.171696000E-03
340 -1.784805750E-01 -1.821935710E-01 -1.848854070E-01 -1.868952180E-01 -1.884924070E-01 -1.898936270E-01 -1.912804780E-01 -1.928118420E-01 -1.933697080E-01 -1.752998560E-01 -1.529933600E-01 -1.275938520E-01 -1.014313790E-01 -7.739681400E-02 -5.765993600E-02 -4.276149800E-02 -3.187041700E-02 -2.374488000E-02 -1.740148600E-02
