T Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
290 1.227006797E+00 1.227038823E+00 1.227085631E+00 1.227154011E+00 1.227253767E+00 1.227398921E+00 1.227609354E+00 1.227912805E+00 1.228347136E+00 1.228962498E+00 1.229822611E+00 1.231004014E+00 1.232591800E+00 1.234670513E+00 1.237309659E+00 1.240545761E+00 1.244367201E+00 1.248711666E+00 1.253481744E+00
295 1.227227815E+00 1.227261679E+00 1.227311148E+00 1.227383332E+00 1.227488411E+00 1.227640843E+00 1.227860842E+00 1.228176086E+00 1.228623386E+00 1.229249767E+00 1.230112234E+00 1.231275474E+00 1.232807200E+00 1.234771521E+00 1.237220520E+00 1.240183793E+00 1.243657732E+00 1.247601153E+00 1.251944013E+00
300 1.226492960E+00 1.226535402E+00 1.226597343E+00 1.226687532E+00 1.226818423E+00 1.227007407E+00 1.227278331E+00 1.227662828E+00 1.228201042E+00 1.228940779E+00 1.229934210E+00 1.231232005E+00 1.232876863E+00 1.234899911E+00 1.237321571E+00 1.240152819E+00 1.243391243E+00 1.247014301E+00 1.250979514E+00
305 1.223286454E+00 1.223350416E+00 1.223443653E+00 1.223579138E+00 1.223775119E+00 1.224056788E+00 1.224457830E+00 1.225021381E+00 1.225799048E+00 1.226846308E+00 1.228213080E+00 1.229930435E+00 1.231999766E+00 1.234394265E+00 1.237076753E+00 1.240021841E+00 1.243222519E+00 1.246677525E+00 1.250377114E+00
310 1.214512193E+00 1.214622218E+00 1.214782441E+00 1.215014941E+00 1.215350554E+00 1.215831359E+00 1.216512727E+00 1.217463578E+00 1.218762243E+00 1.220484704E+00 1.222682745E+00 1.225355616E+00 1.228429852E+00 1.231770255E+00 1.235231207E+00 1.238719544E+00 1.242219417E+00 1.245764785E+00 1.249396142E+00
315 1.194989491E+00 1.195189415E+00 1.195480457E+00 1.195902533E+00 1.196511258E+00 1.197382174E+00 1.198613889E+00 1.200327373E+00 1.202656380E+00 1.205722092E+00 1.209587490E+00 1.214198787E+00 1.219344917E+00 1.224684815E+00 1.229864192E+00 1.234661792E+00 1.239045214E+00 1.243118946E+00 1.247015194E+00
320 1.156356771E+00 1.156715938E+00 1.157238883E+00 1.157997432E+00 1.159091733E+00 1.160657929E+00 1.162873935E+00 1.165958074E+00 1.170151138E+00 1.175668299E+00 1.182610614E+00 1.190847453E+00 1.199929686E+00 1.209136435E+00 1.217712230E+00 1.225177046E+00 1.231469293E+00 1.236825123E+00 1.241551813E+00
325 1.087880195E+00 1.088477303E+00 1.089347340E+00 1.090610734E+00 1.092436210E+00 1.095054678E+00 1.098771085E+00 1.103965499E+00 1.111067495E+00 1.120478383E+00 1.132416726E+00 1.146694713E+00 1.162522586E+00 1.178544815E+00 1.193264340E+00 1.205674062E+00 1.215600423E+00 1.223499208E+00 1.229996627E+00
330 1.011757071E+00 1.011759993E+00 1.011764372E+00 1.011770990E+00 1.011781107E+00 1.011796800E+00 1.011821573E+00 1.011861451E+00 1.016183698E+00 1.030463157E+00 1.048932557E+00 1.071533813E+00 1.097201862E+00 1.123739439E+00 1.148414355E+00 1.169150478E+00 1.185377973E+00 1.197803386E+00 1.207554206E+00
335 1.012133729E+00 1.012129158E+00 1.012122598E+00 1.012113286E+00 1.012100290E+00 1.012082621E+00 1.012059603E+00 1.012031753E+00 1.012002651E+00 1.011982441E+00 1.011993594E+00 1.012078679E+00 1.012307701E+00 1.035743090E+00 1.073756799E+00 1.106531292E+00 1.132351364E+00 1.151910267E+00 1.166940753E+00
340 1.013747418E+00 1.013733371E+00 1.013712981E+00 1.013683538E+00 1.013641349E+00 1.013581584E+00 1.013498350E+00 1.013385360E+00 1.013237846E+00 1.013056722E+00 1.012856025E+00 1.012673631E+00 1.012582111E+00 1.012691806E+00 1.013136689E+00 1.014043014E+00 1.050843303E+00 1.079717898E+00 1.101946003E+00
