N_Fe T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.000000000E+01 1.222787900E+00 1.223084469E+00 1.222086157E+00 1.217839971E+00 1.207144500E+00 1.184056382E+00 1.139450793E+00 1.062565788E+00 1.010491816E+00 1.011100587E+00 1.012883316E+00
1.016672606E+01 1.222832759E+00 1.223134133E+00 1.222151845E+00 1.217943056E+00 1.207325241E+00 1.184385253E+00 1.140034258E+00 1.063510301E+00 1.010493218E+00 1.011091746E+00 1.012861277E+00
1.033324570E+01 1.222898241E+00 1.223206554E+00 1.222247448E+00 1.218092823E+00 1.207587520E+00 1.184862311E+00 1.140880949E+00 1.064882666E+00 1.010495465E+00 1.011079080E+00 1.012829401E+00
1.049996187E+01 1.222993708E+00 1.223311893E+00 1.222386086E+00 1.218309406E+00 1.207966144E+00 1.185550590E+00 1.142103162E+00 1.066867299E+00 1.010499169E+00 1.011061150E+00 1.012783615E+00
1.066670514E+01 1.223132526E+00 1.223464544E+00 1.222586061E+00 1.218620517E+00 1.208508614E+00 1.186535822E+00 1.143853971E+00 1.069717609E+00 1.010505452E+00 1.011036216E+00 1.012718517E+00
1.083333839E+01 1.223333593E+00 1.223684526E+00 1.222872338E+00 1.219063175E+00 1.209277462E+00 1.187930232E+00 1.146334281E+00 1.073770353E+00 1.010516424E+00 1.011002492E+00 1.012627347E+00
1.100000000E+01 1.223623169E+00 1.223999092E+00 1.223277765E+00 1.219684507E+00 1.210350474E+00 1.189872004E+00 1.149792372E+00 1.079449263E+00 1.010536075E+00 1.010958851E+00 1.012502499E+00
1.116672606E+01 1.224036940E+00 1.224444114E+00 1.223843530E+00 1.220540413E+00 1.211815945E+00 1.192514791E+00 1.154505224E+00 1.087241221E+00 1.010571915E+00 1.010906447E+00 1.012337200E+00
1.133324570E+01 1.224621843E+00 1.225064746E+00 1.224617660E+00 1.221689912E+00 1.213759090E+00 1.195999285E+00 1.160726356E+00 1.097616332E+00 1.010637773E+00 1.010851894E+00 1.012129333E+00
1.149996187E+01 1.225437027E+00 1.225914591E+00 1.225650610E+00 1.223183629E+00 1.216236384E+00 1.200400948E+00 1.168586709E+00 1.110861519E+00 1.017979672E+00 1.010812629E+00 1.011888474E+00
1.166670514E+01 1.226552888E+00 1.227052670E+00 1.226987949E+00 1.225047727E+00 1.219241805E+00 1.205661009E+00 1.177958282E+00 1.126828098E+00 1.042440412E+00 1.010824349E+00 1.011646246E+00
1.183333839E+01 1.228047089E+00 1.228538479E+00 1.228662693E+00 1.227270489E+00 1.222681444E+00 1.211535228E+00 1.188344704E+00 1.144690106E+00 1.070582910E+00 1.010948283E+00 1.011467130E+00
1.200000000E+01 1.229996753E+00 1.230426133E+00 1.230692085E+00 1.229803797E+00 1.226384038E+00 1.217619038E+00 1.198918103E+00 1.162942360E+00 1.100105706E+00 1.011273042E+00 1.011452158E+00
1.216672606E+01 1.232466631E+00 1.232758598E+00 1.233081586E+00 1.232585774E+00 1.230160847E+00 1.223479805E+00 1.208780455E+00 1.179845657E+00 1.127957204E+00 1.044691914E+00 1.011726063E+00
1.233324570E+01 1.235494403E+00 1.235561187E+00 1.235831423E+00 1.235571311E+00 1.233883826E+00 1.228831291E+00 1.217330619E+00 1.194158863E+00 1.151633040E+00 1.081127413E+00 1.012407286E+00
1.249996187E+01 1.239077563E+00 1.238834036E+00 1.238937277E+00 1.238745632E+00 1.237522293E+00 1.233617601E+00 1.224455688E+00 1.205542346E+00 1.170287716E+00 1.110238631E+00 1.019773204E+00
1.266670514E+01 1.243169821E+00 1.242547916E+00 1.242384508E+00 1.242112760E+00 1.241115752E+00 1.237952170E+00 1.230410690E+00 1.214567863E+00 1.184589206E+00 1.132484501E+00 1.051679652E+00
1.283333839E+01 1.247692844E+00 1.246649833E+00 1.246145444E+00 1.245677115E+00 1.244722220E+00 1.241995872E+00 1.235554979E+00 1.221901370E+00 1.195780315E+00 1.149662910E+00 1.076504323E+00
1.300000000E+01 1.252558493E+00 1.251077867E+00 1.250185433E+00 1.249436522E+00 1.248387614E+00 1.245879019E+00 1.240177719E+00 1.228113821E+00 1.204901474E+00 1.163444434E+00 1.096496746E+00
