T Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
290 1.220576982E+00 1.220637152E+00 1.220724844E+00 1.220852326E+00 1.221036937E+00 1.221302767E+00 1.221682491E+00 1.222219045E+00 1.222966418E+00 1.223988723E+00 1.225356662E+00 1.227141023E+00 1.229403210E+00 1.232183622E+00 1.235490300E+00 1.239293656E+00 1.243533482E+00 1.248137001E+00 1.253036489E+00
295 1.220911641E+00 1.220981127E+00 1.221082182E+00 1.221228593E+00 1.221439554E+00 1.221741123E+00 1.222167526E+00 1.222761652E+00 1.223573910E+00 1.224658834E+00 1.226069764E+00 1.227853202E+00 1.230044711E+00 1.232665849E+00 1.235720005E+00 1.239188589E+00 1.243033323E+00 1.247207008E+00 1.251665557E+00
300 1.219685078E+00 1.219780998E+00 1.219920119E+00 1.220120857E+00 1.220408331E+00 1.220815677E+00 1.221384409E+00 1.222162859E+00 1.223201267E+00 1.224543457E+00 1.226217500E+00 1.228231150E+00 1.230576744E+00 1.233242398E+00 1.236218553E+00 1.239494859E+00 1.243054872E+00 1.246877633E+00 1.250943670E+00
305 1.214569726E+00 1.214724534E+00 1.214948565E+00 1.215270699E+00 1.215729668E+00 1.216375136E+00 1.217266467E+00 1.218467155E+00 1.220032482E+00 1.221991270E+00 1.224328425E+00 1.226982475E+00 1.229868269E+00 1.232915227E+00 1.236092013E+00 1.239400703E+00 1.242855155E+00 1.246467392E+00 1.250246377E+00
310 1.202021215E+00 1.202295648E+00 1.202692261E+00 1.203261382E+00 1.204069781E+00 1.205201465E+00 1.206753627E+00 1.208823152E+00 1.211479902E+00 1.214728441E+00 1.218474139E+00 1.222524384E+00 1.226647287E+00 1.230664487E+00 1.234510233E+00 1.238215653E+00 1.241850659E+00 1.245480374E+00 1.249153527E+00
315 1.175436782E+00 1.175935048E+00 1.176654872E+00 1.177687235E+00 1.179152328E+00 1.181200439E+00 1.184003015E+00 1.187725317E+00 1.192472558E+00 1.198212775E+00 1.204708459E+00 1.211520668E+00 1.218136233E+00 1.224170175E+00 1.229496382E+00 1.234210963E+00 1.238496567E+00 1.242631484E+00 1.246501616E+00
320 1.125426053E+00 1.126298563E+00 1.127559910E+00 1.129370641E+00 1.131943783E+00 1.135547124E+00 1.140488426E+00 1.147067077E+00 1.155474619E+00 1.165646050E+00 1.177117254E+00 1.189015396E+00 1.200299477E+00 1.210176636E+00 1.218390549E+00 1.225157877E+00 1.230879424E+00 1.235906574E+00 1.240474225E+00
325 1.041310016E+00 1.042688066E+00 1.044684036E+00 1.047557145E+00 1.051655680E+00 1.057425947E+00 1.065396659E+00 1.076110218E+00 1.089964717E+00 1.106950874E+00 1.126356535E+00 1.146664472E+00 1.165921434E+00 1.182533012E+00 1.195909888E+00 1.206424035E+00 1.214853307E+00 1.221882755E+00 1.227955134E+00
330 1.009604306E+00 1.009603571E+00 1.009602850E+00 1.009602545E+00 1.009603658E+00 1.009608473E+00 1.009621865E+00 1.009653647E+00 1.009722368E+00 1.013142540E+00 1.042753075E+00 1.074704451E+00 1.105763845E+00 1.132886816E+00 1.154627879E+00 1.171365623E+00 1.184393484E+00 1.194925199E+00 1.203742926E+00
335 1.010364126E+00 1.010349996E+00 1.010329833E+00 1.010301451E+00 1.010262320E+00 1.010210059E+00 1.010143709E+00 1.010066387E+00 1.009989994E+00 1.009942126E+00 1.009973530E+00 1.010161509E+00 1.012433754E+00 1.052923482E+00 1.086111557E+00 1.111788900E+00 1.131641268E+00 1.147534067E+00 1.160703414E+00
340 1.012263422E+00 1.012231818E+00 1.012186301E+00 1.012121325E+00 1.012029782E+00 1.011903282E+00 1.011733435E+00 1.011515027E+00 1.011252198E+00 1.010968065E+00 1.010715734E+00 1.010584127E+00 1.010689044E+00 1.011146302E+00 1.012039541E+00 1.022113863E+00 1.050086399E+00 1.072668267E+00 1.091534378E+00
