N_Fe T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.000000000E+01 1.218423512E+00 1.218514074E+00 1.216722058E+00 1.210705113E+00 1.196492232E+00 1.166931417E+00 1.111901581E+00 1.021627245E+00 1.008924738E+00 1.009798118E+00 1.011782684E+00
1.016672606E+01 1.218501900E+00 1.218607935E+00 1.216855890E+00 1.210925413E+00 1.196885072E+00 1.167641387E+00 1.113128103E+00 1.023521260E+00 1.008921211E+00 1.009777694E+00 1.011739992E+00
1.033324570E+01 1.218615866E+00 1.218743996E+00 1.217049221E+00 1.211242759E+00 1.197450115E+00 1.168662330E+00 1.114893746E+00 1.026254951E+00 1.008916646E+00 1.009748695E+00 1.011678800E+00
1.049996187E+01 1.218780972E+00 1.218940197E+00 1.217326561E+00 1.211696129E+00 1.198255459E+00 1.170116759E+00 1.117412860E+00 1.030169939E+00 1.008911222E+00 1.009708174E+00 1.011592064E+00
1.066670514E+01 1.219018860E+00 1.219220983E+00 1.217720459E+00 1.212336104E+00 1.199388312E+00 1.172161071E+00 1.120960913E+00 1.035713190E+00 1.008905880E+00 1.009652911E+00 1.011471119E+00
1.083333839E+01 1.219358986E+00 1.219618581E+00 1.218272129E+00 1.213224417E+00 1.200952535E+00 1.174979953E+00 1.125866339E+00 1.043433121E+00 1.008903297E+00 1.009580297E+00 1.011306501E+00
1.100000000E+01 1.219840144E+00 1.220173527E+00 1.219030168E+00 1.214429164E+00 1.203057214E+00 1.178763624E+00 1.132472068E+00 1.053930689E+00 1.008909732E+00 1.009490382E+00 1.011090337E+00
1.116672606E+01 1.220511292E+00 1.220933612E+00 1.220045905E+00 1.216013095E+00 1.205791356E+00 1.183657748E+00 1.141046285E+00 1.067727042E+00 1.008938174E+00 1.009389755E+00 1.010821380E+00
1.133324570E+01 1.221430798E+00 1.221950403E+00 1.221364653E+00 1.218014330E+00 1.209183619E+00 1.189683371E+00 1.151632694E+00 1.085014878E+00 1.009013004E+00 1.009297680E+00 1.010513501E+00
1.149996187E+01 1.222663347E+00 1.223273569E+00 1.223014672E+00 1.220424733E+00 1.213159331E+00 1.196650483E+00 1.163876962E+00 1.105326022E+00 1.012038314E+00 1.009253577E+00 1.010206613E+00
1.166670514E+01 1.224274369E+00 1.224944742E+00 1.224999742E+00 1.223179953E+00 1.217525095E+00 1.204127328E+00 1.176946631E+00 1.127301294E+00 1.045540634E+00 1.009322239E+00 1.009974966E+00
1.183333839E+01 1.226322346E+00 1.226993749E+00 1.227302294E+00 1.226176706E+00 1.222014540E+00 1.211537200E+00 1.189699367E+00 1.148886992E+00 1.079473919E+00 1.009590726E+00 1.009923635E+00
1.200000000E+01 1.228849746E+00 1.229437827E+00 1.229897116E+00 1.229315052E+00 1.226388530E+00 1.218373374E+00 1.201110036E+00 1.168092592E+00 1.110296773E+00 1.020199779E+00 1.010166877E+00
1.216672606E+01 1.231873683E+00 1.232281042E+00 1.232764629E+00 1.232536822E+00 1.230523638E+00 1.224391104E+00 1.210681260E+00 1.183852776E+00 1.135715384E+00 1.057995453E+00 1.010795651E+00
1.233324570E+01 1.235379654E+00 1.235512098E+00 1.235893055E+00 1.235831840E+00 1.234422547E+00 1.229628040E+00 1.218506183E+00 1.196263561E+00 1.155505097E+00 1.087819888E+00 1.011856469E+00
1.249996187E+01 1.239324058E+00 1.239104167E+00 1.239272379E+00 1.239216730E+00 1.238157120E+00 1.234271988E+00 1.224994571E+00 1.206093798E+00 1.170828291E+00 1.110914514E+00 1.020926884E+00
1.266670514E+01 1.243647451E+00 1.243021508E+00 1.242891392E+00 1.242713753E+00 1.241808965E+00 1.238520706E+00 1.230567572E+00 1.214153897E+00 1.183078090E+00 1.129290316E+00 1.046417013E+00
1.283333839E+01 1.248291290E+00 1.247229799E+00 1.246740739E+00 1.246343739E+00 1.245444803E+00 1.242522490E+00 1.235526630E+00 1.221010118E+00 1.193243948E+00 1.144463062E+00 1.067711087E+00
1.300000000E+01 1.253206679E+00 1.251701435E+00 1.250815034E+00 1.250126008E+00 1.249116153E+00 1.246378728E+00 1.240056538E+00 1.226996812E+00 1.201881250E+00 1.157271817E+00 1.085893671E+00
