T Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
290 8.485869000E-03 6.292472000E-03 4.577285000E-03 3.278652000E-03 2.321914000E-03 1.632157000E-03 1.142950000E-03 8.001090000E-04 5.618720000E-04 3.972980000E-04 2.840370000E-04 2.062300000E-04 1.527640000E-04 1.158820000E-04 9.019700000E-05 7.197300000E-05 5.865100000E-05 4.852500000E-05 4.049500000E-05
295 7.704117000E-03 5.665283000E-03 4.096425000E-03 2.921569000E-03 2.062459000E-03 1.446219000E-03 1.010660000E-03 7.061470000E-04 4.949150000E-04 3.492010000E-04 2.490570000E-04 1.803860000E-04 1.333160000E-04 1.009790000E-04 7.859800000E-05 6.285300000E-05 5.146000000E-05 4.287500000E-05 3.610200000E-05
300 7.271645000E-03 5.288787000E-03 3.793086000E-03 2.688884000E-03 1.889498000E-03 1.320076000E-03 9.195470000E-04 6.404680000E-04 4.473580000E-04 3.143980000E-04 2.231850000E-04 1.607700000E-04 1.181220000E-04 8.895700000E-05 6.891500000E-05 5.497100000E-05 4.501000000E-05 3.762300000E-05 3.186700000E-05
305 7.169195000E-03 5.150077000E-03 3.658668000E-03 2.574895000E-03 1.799255000E-03 1.251252000E-03 8.680060000E-04 6.020550000E-04 4.185750000E-04 2.925520000E-04 2.062780000E-04 1.473880000E-04 1.072750000E-04 7.997000000E-05 6.134200000E-05 4.852300000E-05 3.951300000E-05 3.296400000E-05 2.796500000E-05
310 7.349546000E-03 5.216343000E-03 3.670513000E-03 2.564040000E-03 1.781087000E-03 1.232496000E-03 8.511310000E-04 5.876310000E-04 4.064140000E-04 2.822570000E-04 1.974680000E-04 1.397500000E-04 1.005550000E-04 7.399300000E-05 5.597300000E-05 4.367100000E-05 3.516200000E-05 2.909700000E-05 2.458600000E-05
315 7.697470000E-03 5.406310000E-03 3.771767000E-03 2.616787000E-03 1.807716000E-03 1.245094000E-03 8.561370000E-04 5.884760000E-04 4.049880000E-04 2.796100000E-04 1.942120000E-04 1.362260000E-04 9.697100000E-05 7.045600000E-05 5.252800000E-05 4.033700000E-05 3.197100000E-05 2.609500000E-05 2.183400000E-05
320 7.970033000E-03 5.548791000E-03 3.842760000E-03 2.650127000E-03 1.821896000E-03 1.249767000E-03 8.562240000E-04 5.864510000E-04 4.020770000E-04 2.764430000E-04 1.911260000E-04 1.333860000E-04 9.440300000E-05 6.812300000E-05 5.032000000E-05 3.817200000E-05 2.979400000E-05 2.393500000E-05 1.973800000E-05
325 7.717555000E-03 5.327847000E-03 3.663385000E-03 2.511857000E-03 1.719003000E-03 1.175065000E-03 8.028540000E-04 5.487880000E-04 3.757530000E-04 2.582650000E-04 1.787940000E-04 1.252200000E-04 8.917800000E-05 6.484300000E-05 4.820100000E-05 3.662200000E-05 2.843600000E-05 2.258200000E-05 1.836300000E-05
330 6.135628000E-03 4.175978000E-03 2.837163000E-03 1.927093000E-03 1.309804000E-03 8.913580000E-04 6.077240000E-04 4.156280000E-04 2.857470000E-04 1.982150000E-04 1.395260000E-04 1.003710000E-04 7.418500000E-05 5.638100000E-05 4.377000000E-05 3.441400000E-05 2.725900000E-05 2.176900000E-05 1.762300000E-05
335 2.197403000E-03 1.367832000E-03 8.564520000E-04 5.430150000E-04 3.501320000E-04 2.302130000E-04 1.548890000E-04 1.072810000E-04 7.729500000E-05 5.883200000E-05 4.794400000E-05 4.190500000E-05 3.852100000E-05 3.604700000E-05 3.320800000E-05 2.955600000E-05 2.534500000E-05 2.117700000E-05 1.749400000E-05
340 2.797410000E-03 2.118945000E-03 1.563960000E-03 1.131126000E-03 8.059570000E-04 5.684900000E-04 3.687820000E-04 -4.211280000E-04 -2.845410000E-04 -1.876450000E-04 -1.181000000E-04 -6.756500000E-05 -3.086500000E-05 -5.286000000E-06 1.067900000E-05 1.869500000E-05 2.096700000E-05 2.000300000E-05 1.772900000E-05
