N_Fe T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.000000000E+01 1.374664000E-03 1.122069000E-03 7.048580000E-04 -1.328570000E-04 1.356220000E-03 1.434860000E-03 1.759809000E-03 2.464586000E-03 3.779850000E-03 6.034533000E-03 9.693956000E-03
1.016672606E+01 9.527750000E-04 7.735120000E-04 4.802410000E-04 -1.040040000E-04 9.508960000E-04 1.006260000E-03 1.235500000E-03 1.734486000E-03 2.670795000E-03 4.288040000E-03 6.940852000E-03
1.033324570E+01 6.576470000E-04 5.318580000E-04 3.275520000E-04 -7.706000000E-05 6.615370000E-04 6.997970000E-04 8.594180000E-04 1.208122000E-03 1.865363000E-03 3.007340000E-03 4.896073000E-03
1.049996187E+01 4.528080000E-04 3.651660000E-04 2.237350000E-04 -5.507900000E-05 4.578870000E-04 4.838640000E-04 5.938320000E-04 8.350460000E-04 1.291449000E-03 2.088248000E-03 3.414553000E-03
1.066670514E+01 3.114270000E-04 2.506360000E-04 1.531280000E-04 -3.830200000E-05 3.159960000E-04 3.332960000E-04 4.083480000E-04 5.738130000E-04 8.880620000E-04 1.438918000E-03 2.360550000E-03
1.083333839E+01 2.142460000E-04 1.721540000E-04 1.050950000E-04 -2.597400000E-05 2.178290000E-04 2.290720000E-04 2.798170000E-04 3.924640000E-04 6.072760000E-04 9.852830000E-04 1.620506000E-03
1.100000000E+01 1.476370000E-04 1.184870000E-04 7.244400000E-05 -1.710800000E-05 1.502500000E-04 1.573040000E-04 1.912480000E-04 2.673430000E-04 4.131790000E-04 6.708770000E-04 1.105756000E-03
1.116672606E+01 1.020760000E-04 8.185200000E-05 5.025600000E-05 -1.077800000E-05 1.038950000E-04 1.080720000E-04 1.304690000E-04 1.814070000E-04 2.796840000E-04 4.542140000E-04 7.501070000E-04
1.133324570E+01 7.096600000E-05 5.687600000E-05 3.521900000E-05 -6.254000000E-06 -8.119600000E-05 7.440400000E-05 8.890400000E-05 1.226060000E-04 1.882370000E-04 3.055600000E-04 5.055900000E-04
1.149996187E+01 4.975100000E-05 3.989200000E-05 2.506600000E-05 -2.968000000E-06 -5.408600000E-05 5.144900000E-05 6.057700000E-05 8.252400000E-05 1.258370000E-04 2.039570000E-04 3.381460000E-04
1.166670514E+01 3.530500000E-05 2.836200000E-05 1.823800000E-05 -5.510000001E-07 -3.516500000E-05 3.585500000E-05 4.135900000E-05 5.533600000E-05 8.345700000E-05 1.348080000E-04 2.239280000E-04
1.183333839E+01 2.547300000E-05 2.055000000E-05 1.367200000E-05 1.251000000E-06 -2.183700000E-05 2.532000000E-05 2.841000000E-05 3.703200000E-05 5.488300000E-05 8.803900000E-05 1.463990000E-04
1.200000000E+01 1.878600000E-05 1.525500000E-05 1.061000000E-05 2.562000000E-06 -1.243100000E-05 1.825700000E-05 1.977500000E-05 2.485600000E-05 3.584600000E-05 5.672600000E-05 9.418700000E-05
1.216672606E+01 1.422200000E-05 1.165800000E-05 8.522000000E-06 3.433000000E-06 -5.937000000E-06 -2.172400000E-05 1.410500000E-05 1.690700000E-05 2.340800000E-05 3.612400000E-05 5.949700000E-05
1.233324570E+01 1.108700000E-05 9.177000000E-06 7.039000000E-06 3.895000000E-06 -1.707000000E-06 -1.145000000E-05 1.045500000E-05 1.184900000E-05 1.551300000E-05 2.294900000E-05 3.698500000E-05
1.249996187E+01 8.897000000E-06 7.428000000E-06 5.927000000E-06 3.970000000E-06 7.659999999E-07 -4.830000000E-06 8.151000000E-06 8.721000000E-06 1.068500000E-05 1.486400000E-05 2.292700000E-05
1.266670514E+01 7.331000000E-06 6.165000000E-06 5.051000000E-06 3.788000000E-06 1.974000000E-06 -1.050000000E-06 -5.848000000E-06 6.828000000E-06 7.836000000E-06 1.013900000E-05 1.462200000E-05
1.283333839E+01 6.161000000E-06 5.214000000E-06 4.343000000E-06 3.468000000E-06 2.398000000E-06 8.219999998E-07 -1.657000000E-06 5.679000000E-06 6.175000000E-06 7.474000000E-06 9.996000000E-06
1.300000000E+01 5.251000000E-06 4.462000000E-06 3.755000000E-06 3.098000000E-06 2.426000000E-06 1.596000000E-06 4.069999999E-07 4.949000000E-06 5.178000000E-06 5.956000000E-06 7.486000000E-06
