N_Fe T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.000000000E+01 4.445742000E-02 4.121880800E-02 3.934234500E-02 3.902532000E-02 4.042164400E-02 4.363711900E-02 4.867148000E-02 5.547555600E-02 6.386650000E-02 7.363155600E-02 8.425684100E-02
1.016672606E+01 3.865120700E-02 3.529017500E-02 3.294374800E-02 3.179926900E-02 3.200498200E-02 3.366919800E-02 3.682172100E-02 4.145984500E-02 4.749288200E-02 5.480309200E-02 6.305035500E-02
1.033324570E+01 3.305104100E-02 2.987538300E-02 2.742765200E-02 2.587905000E-02 2.536556600E-02 2.598775000E-02 2.778493300E-02 3.077320600E-02 3.491228500E-02 4.013925800E-02 4.623665200E-02
1.049996187E+01 2.762367200E-02 2.482573000E-02 2.252981600E-02 2.088652800E-02 2.001649700E-02 2.000887000E-02 2.090316400E-02 2.272092500E-02 2.544708600E-02 2.904732900E-02 3.338388100E-02
1.066670514E+01 2.247990200E-02 2.014837800E-02 1.814977500E-02 1.661126100E-02 1.563624500E-02 1.530126500E-02 1.564231600E-02 1.668076400E-02 1.841335300E-02 2.082010700E-02 2.381326900E-02
1.083333839E+01 1.779692200E-02 1.593965800E-02 1.429516600E-02 1.296653200E-02 1.203928100E-02 1.157716200E-02 1.161118300E-02 1.216057100E-02 1.322723400E-02 1.479854600E-02 1.681805700E-02
1.100000000E+01 1.373437100E-02 1.230687400E-02 1.101064900E-02 9.926261000E-03 9.122090000E-03 8.649654000E-03 8.534708000E-03 8.793687000E-03 9.430469000E-03 1.043667700E-02 1.177560300E-02
1.116672606E+01 1.037736100E-02 9.309778000E-03 8.320082000E-03 7.469436000E-03 6.810973000E-03 6.385272000E-03 6.213149000E-03 6.308233000E-03 6.674912000E-03 7.307500000E-03 8.182062000E-03
1.133324570E+01 7.722468000E-03 6.939740000E-03 6.200727000E-03 5.550873000E-03 5.030617000E-03 4.671346000E-03 4.489600000E-03 4.496454000E-03 4.696219000E-03 5.085051000E-03 5.647439000E-03
1.149996187E+01 5.697740000E-03 5.131585000E-03 4.587546000E-03 4.098883000E-03 3.696039000E-03 3.403002000E-03 3.232864000E-03 3.194561000E-03 3.292102000E-03 3.522969000E-03 3.877333000E-03
1.166670514E+01 4.195682000E-03 3.789737000E-03 3.392381000E-03 3.027732000E-03 2.718566000E-03 2.483203000E-03 2.332033000E-03 2.272310000E-03 2.307694000E-03 2.436686000E-03 2.653222000E-03
1.183333839E+01 3.102014000E-03 2.812608000E-03 2.523450000E-03 2.251904000E-03 2.015020000E-03 1.826806000E-03 1.695616000E-03 1.627420000E-03 1.625595000E-03 1.689370000E-03 1.815248000E-03
1.200000000E+01 2.313486000E-03 2.108151000E-03 1.898110000E-03 1.695777000E-03 1.513922000E-03 1.363333000E-03 1.250794000E-03 1.181314000E-03 1.158041000E-03 1.180747000E-03 1.247645000E-03
1.216672606E+01 1.745574000E-03 1.600755000E-03 1.448538000E-03 1.297717000E-03 1.157845000E-03 1.037257000E-03 9.415050000E-04 8.748870000E-04 8.403360000E-04 8.380190000E-04 8.672610000E-04
1.233324570E+01 1.333595000E-03 1.232380000E-03 1.122606000E-03 1.010411000E-03 9.029100000E-04 8.065430000E-04 7.258580000E-04 6.645380000E-04 6.253300000E-04 6.087000000E-04 6.146660000E-04
1.249996187E+01 1.030521000E-03 9.607490000E-04 8.822690000E-04 7.992910000E-04 7.170610000E-04 6.405210000E-04 5.733600000E-04 5.187440000E-04 4.791930000E-04 4.553650000E-04 4.476930000E-04
1.266670514E+01 8.035090000E-04 7.563730000E-04 7.010120000E-04 6.402470000E-04 5.779060000E-04 5.177270000E-04 4.626570000E-04 4.153760000E-04 3.781560000E-04 3.517490000E-04 3.368490000E-04
1.283333839E+01 6.302960000E-04 5.993770000E-04 5.610510000E-04 5.171740000E-04 4.704960000E-04 4.238040000E-04 3.793960000E-04 3.395130000E-04 3.061240000E-04 2.800370000E-04 2.620410000E-04
1.300000000E+01 4.959910000E-04 4.765870000E-04 4.507450000E-04 4.196430000E-04 3.852350000E-04 3.495680000E-04 3.143890000E-04 2.815200000E-04 2.526490000E-04 2.285420000E-04 2.100180000E-04
