fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g dev 
0T01 8:19:42 295.1 39.29 1.000E+000 5.300E-001 1.022E-006 1.537E+004 2.622E+000 1.446E-008 3.159E-004 
0T02 8:22:40 295.2 39.28 1.000E+000 5.300E-001 9.642E-007 1.546E+004 2.621E+000 1.446E-008 3.367E-004 
0T03 8:26:40 295 39.3 1.000E+000 5.300E-001 8.909E-007 1.545E+004 2.621E+000 1.425E-008 3.512E-004 
0T04 8:29:54 295 39.3 1.000E+000 5.300E-001 8.717E-007 1.548E+004 2.617E+000 1.431E-008 3.432E-004 
0T05 8:33:52 295 39.3 1.000E+000 5.300E-001 8.320E-007 1.579E+004 2.617E+000 1.424E-008 3.843E-004 
0T06 8:37:12 295.1 39.29 1.000E+000 5.300E-001 9.068E-007 1.547E+004 2.615E+000 1.440E-008 3.365E-004 
0T07 8:43:00 295 39.3 1.000E+000 5.300E-001 1.037E-006 1.531E+004 2.621E+000 1.444E-008 3.841E-004 
0T08 8:47:12 294.9 39.32 1.000E+000 5.300E-001 1.136E-006 1.543E+004 2.626E+000 1.436E-008 3.365E-004 
0T09 8:54:22 295 39.3 1.000E+000 5.300E-001 1.135E-006 1.530E+004 2.623E+000 1.458E-008 2.859E-004 
0T10 9:01:12 295.1 39.29 1.000E+000 5.300E-001 1.147E-006 1.525E+004 2.625E+000 1.462E-008 2.930E-004 
0T11 9:08:36 295.1 39.29 1.000E+000 5.300E-001 1.141E-006 1.530E+004 2.626E+000 1.457E-008 2.832E-004 
0T12 9:11:42 295.2 39.28 1.000E+000 5.300E-001 1.161E-006 1.525E+004 2.625E+000 1.468E-008 2.803E-004 
0T13 9:16:56 295.1 39.29 1.000E+000 5.300E-001 1.133E-006 1.534E+004 2.629E+000 1.451E-008 2.692E-004 
0T14 9:22:08 295.1 39.29 1.000E+000 5.300E-001 1.156E-006 1.525E+004 2.627E+000 1.458E-008 3.119E-004 
