fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g dev 
0T01 8:19:42 295.1 39.29 1.000E+000 5.271E-001 1.027E-006 1.534E+004 2.621E+000 1.448E-008 3.156E-004 
0T02 8:22:40 295.2 39.28 1.000E+000 5.099E-001 9.924E-007 1.516E+004 2.615E+000 1.463E-008 2.948E-004 
0T03 8:26:40 295 39.3 1.000E+000 5.094E-001 9.215E-007 1.525E+004 2.616E+000 1.438E-008 3.285E-004 
0T04 8:29:54 295 39.3 1.000E+000 5.196E-001 8.879E-007 1.533E+004 2.613E+000 1.440E-008 3.365E-004 
0T05 8:33:52 295 39.3 1.000E+000 5.086E-001 8.530E-007 1.563E+004 2.614E+000 1.432E-008 3.504E-004 
0T06 8:37:12 295.1 39.29 1.000E+000 5.341E-001 8.983E-007 1.555E+004 2.617E+000 1.436E-008 3.381E-004 
0T07 8:43:00 295 39.3 1.000E+000 5.613E-001 9.948E-007 1.541E+004 2.624E+000 1.438E-008 3.606E-004 
0T08 8:47:12 294.9 39.32 1.000E+000 5.105E-001 1.158E-006 1.537E+004 2.625E+000 1.439E-008 3.363E-004 
0T09 8:54:22 295 39.3 1.000E+000 5.418E-001 1.113E-006 1.542E+004 2.626E+000 1.451E-008 2.810E-004 
0T10 9:01:12 295.1 39.29 1.000E+000 5.359E-001 1.134E-006 1.531E+004 2.626E+000 1.459E-008 2.914E-004 
0T11 9:08:36 295.1 39.29 1.000E+000 5.494E-001 1.114E-006 1.539E+004 2.629E+000 1.451E-008 2.724E-004 
0T12 9:11:42 295.2 39.28 1.000E+000 5.253E-001 1.165E-006 1.524E+004 2.625E+000 1.468E-008 2.858E-004 
0T13 9:16:56 295.1 39.29 1.000E+000 5.284E-001 1.136E-006 1.531E+004 2.628E+000 1.452E-008 2.675E-004 
0T14 9:22:08 295.1 39.29 1.000E+000 5.264E-001 1.161E-006 1.522E+004 2.626E+000 1.460E-008 3.115E-004 
0T31 10:45:54 294.9 39.32 1.000E+000 5.628E-001 1.174E-006 1.599E+004 2.657E+000 1.278E-008 2.529E-004 
0T32 10:48:58 295.1 39.29 1.000E+000 5.665E-001 1.183E-006 1.620E+004 2.657E+000 1.299E-008 3.070E-004 
0T33 10:51:18 295.2 39.28 1.000E+000 5.710E-001 1.190E-006 1.574E+004 2.652E+000 1.316E-008 2.904E-004 
0T34 10:54:22 295.1 39.29 1.000E+000 5.625E-001 1.185E-006 1.562E+004 2.652E+000 1.309E-008 3.251E-004 
0T35 10:59:30 295 39.3 1.000E+000 5.642E-001 1.164E-006 1.601E+004 2.657E+000 1.294E-008 3.547E-004 
0T36 11:03:24 295.1 39.29 1.000E+000 5.632E-001 1.197E-006 1.583E+004 2.651E+000 1.317E-008 2.903E-004 
0T37 11:06:30 295.1 39.29 1.000E+000 5.627E-001 1.198E-006 1.569E+004 2.649E+000 1.322E-008 3.168E-004 
0T38 11:10:08 295.1 39.29 1.000E+000 5.773E-001 1.166E-006 1.584E+004 2.651E+000 1.317E-008 2.483E-004 
0T39 11:14:08 295 39.3 1.000E+000 5.745E-001 1.152E-006 1.569E+004 2.654E+000 1.308E-008 6.033E-003 
0T40 11:20:24 294.9 39.32 1.000E+000 5.704E-001 1.159E-006 1.583E+004 2.654E+000 1.309E-008 2.710E-004 
0T41 11:27:46 295.1 39.29 1.000E+000 5.723E-001 1.177E-006 1.572E+004 2.647E+000 1.341E-008 2.694E-004 
0T42 11:32:14 295.1 39.29 1.000E+000 5.674E-001 1.186E-006 1.566E+004 2.649E+000 1.335E-008 2.737E-004 
0T43 11:42:38 295.1 39.29 1.000E+000 5.809E-001 1.186E-006 1.602E+004 2.652E+000 1.337E-008 3.736E-004 
0T44 11:51:18 295.1 39.29 1.000E+000 5.677E-001 1.205E-006 1.551E+004 2.649E+000 1.343E-008 3.431E-004 
0T45 11:59:18 295 39.3 1.000E+000 5.685E-001 1.186E-006 1.571E+004 2.650E+000 1.336E-008 3.032E-004 
0T46 12:10:00 295 39.3 1.000E+000 5.763E-001 1.172E-006 1.569E+004 2.651E+000 1.337E-008 2.487E-004 
0T47 12:20:22 295 39.3 1.000E+000 5.789E-001 1.156E-006 1.570E+004 2.651E+000 1.337E-008 3.031E-004 
0T48 12:28:24 295 39.3 1.000E+000 5.576E-001 1.202E-006 1.553E+004 2.648E+000 1.349E-008 2.652E-004 
0T49 12:37:24 295 39.3 1.000E+000 5.743E-001 1.171E-006 1.556E+004 2.647E+000 1.350E-008 3.326E-004 
0T50 12:49:10 295.1 39.29 1.000E+000 5.763E-001 1.194E-006 1.576E+004 2.650E+000 1.357E-008 3.188E-004 
0T51 12:57:54 295 39.3 1.000E+000 5.758E-001 1.185E-006 1.552E+004 2.647E+000 1.356E-008 2.906E-004 
0T52 13:09:36 295 39.3 1.000E+000 5.798E-001 1.173E-006 1.547E+004 2.647E+000 1.356E-008 2.518E-004 
0T53 13:20:40 295.1 39.29 1.000E+000 5.707E-001 1.209E-006 1.573E+004 2.650E+000 1.362E-008 2.990E-004 
0T54 13:26:40 295 39.3 1.000E+000 5.739E-001 1.174E-006 1.572E+004 2.651E+000 1.350E-008 3.185E-004 
0T55 13:38:54 295 39.3 1.000E+000 5.727E-001 1.199E-006 1.528E+004 2.643E+000 1.374E-008 2.587E-004 
