N_Fe N_B T d Jsc_Fe Eta_Fe Voc_Fe FF_Fe
1.000000E+10 3.162E+16 295 3.800E-4 3.723543E+1 1.915120E+1 6.182530E-1 8.319030E+1
1.468000E+10 3.162E+16 295 3.800E-4 3.718776E+1 1.912170E+1 6.181270E-1 8.318570E+1
2.154000E+10 3.162E+16 295 3.800E-4 3.711940E+1 1.907950E+1 6.179460E-1 8.317930E+1
3.162000E+10 3.162E+16 295 3.800E-4 3.702237E+1 1.901960E+1 6.176870E-1 8.317020E+1
4.642000E+10 3.162E+16 295 3.800E-4 3.688662E+1 1.893570E+1 6.173190E-1 8.315790E+1
6.813000E+10 3.162E+16 295 3.800E-4 3.670049E+1 1.882080E+1 6.168070E-1 8.314140E+1
1.000000E+11 3.162E+16 295 3.800E-4 3.645204E+1 1.866750E+1 6.161090E-1 8.312000E+1
1.468000E+11 3.162E+16 295 3.800E-4 3.613166E+1 1.846970E+1 6.151860E-1 8.309320E+1
2.154000E+11 3.162E+16 295 3.800E-4 3.573542E+1 1.821740E+1 6.140120E-1 8.302530E+1
3.162000E+11 3.162E+16 295 3.800E-4 3.526748E+1 1.792870E+1 6.125810E-1 8.298740E+1
4.642000E+11 3.162E+16 295 3.800E-4 3.473930E+1 1.760320E+1 6.109080E-1 8.294600E+1
6.813000E+11 3.162E+16 295 3.800E-4 3.416483E+1 1.724890E+1 6.089600E-1 8.290730E+1
1.000000E+12 3.162E+16 295 3.800E-4 3.355462E+1 1.687130E+1 6.067590E-1 8.286670E+1
1.468000E+12 3.162E+16 295 3.800E-4 3.291282E+1 1.646530E+1 6.043490E-1 8.277840E+1
2.154000E+12 3.162E+16 295 3.800E-4 3.223840E+1 1.604470E+1 6.017070E-1 8.271270E+1
3.162000E+12 3.162E+16 295 3.800E-4 3.152830E+1 1.560250E+1 5.987450E-1 8.265140E+1
4.642000E+12 3.162E+16 295 3.800E-4 3.077975E+1 1.513680E+1 5.954550E-1 8.258840E+1
6.813000E+12 3.162E+16 295 3.800E-4 2.999099E+1 1.464010E+1 5.919340E-1 8.246670E+1
1.000000E+13 3.162E+16 295 3.800E-4 2.916130E+1 1.412820E+1 5.880740E-1 8.238520E+1
1.468000E+13 3.162E+16 295 3.800E-4 2.829083E+1 1.359480E+1 5.839240E-1 8.229420E+1
2.154000E+13 3.162E+16 295 3.800E-4 2.738071E+1 1.303500E+1 5.795630E-1 8.214200E+1
3.162000E+13 3.162E+16 295 3.800E-4 2.643304E+1 1.246510E+1 5.748340E-1 8.203650E+1
4.642000E+13 3.162E+16 295 3.800E-4 2.545097E+1 1.187410E+1 5.699820E-1 8.185320E+1
6.813000E+13 3.162E+16 295 3.800E-4 2.443871E+1 1.127880E+1 5.647520E-1 8.171960E+1
1.000000E+14 3.162E+16 295 3.800E-4 2.340145E+1 1.066970E+1 5.594200E-1 8.150260E+1
