0.243  2.3937E-0006
0.253  1.0109E-0005
0.263  1.9278E-0005
0.273  3.0336E-0005
0.283  4.3393E-0005
0.293  5.8291E-0005
0.303  7.7387E-0005
0.313  1.0050E-0004
0.323  1.2764E-0004
0.333  1.5980E-0004
0.343  2.0000E-0004
0.353  2.5025E-0004
0.364  3.1156E-0004
0.374  3.8995E-0004
0.382  4.9045E-0004
0.390  6.1407E-0004
0.404  7.7487E-0004
0.416  9.8995E-0004
0.427  1.2663E-0003
0.438  1.6151E-0003
0.449  2.0734E-0003
0.460  2.6342E-0003
0.472  3.3256E-0003
0.483  4.1457E-0003
0.495  5.0746E-0003
0.507  6.2388E-0003
0.521  7.5224E-0003
0.533  8.9254E-0003
0.546  1.0498E-0002
0.559  1.2249E-0002
0.572  1.4090E-0002
0.586  1.6050E-0002
0.600  1.8139E-0002
0.614  2.0308E-0002
0.628  2.2577E-0002
0.643  2.5035E-0002
