T nFsrh nFBsrh dnsrh nF nFB dn
290 1.169507748E+00 1.364683288E+0 -1.951755400E-01 1.169507748E+00 1.364683288E+0 -1.951755400E-01
295 1.176644050E+00 1.298787122E+0 -1.221430720E-01 1.176644050E+00 1.298787122E+0 -1.221430720E-01
300 1.174109258E+00 1.245815026E+0 -7.170576800E-02 1.174109258E+00 1.245815026E+0 -7.170576800E-02
305 1.180526998E+00 1.203137305E+0 -2.261030700E-02 1.180526998E+00 1.203137305E+0 -2.261030700E-02
310 1.182228769E+00 1.168647948E+0 1.358082100E-02 1.182228769E+00 1.168647948E+0 1.358082100E-02
315 1.182895856E+00 1.140674465E+0 4.222139100E-02 1.182895856E+00 1.140674465E+0 4.222139100E-02
320 1.186794511E+00 1.117894740E+0 6.889977100E-02 1.186794511E+00 1.117894740E+0 6.889977100E-02
325 1.189255320E+00 1.099265655E+0 8.998966500E-02 1.189255320E+00 1.099265655E+0 8.998966500E-02
330 1.179856041E+00 1.083964258E+0 9.589178300E-02 1.179856041E+00 1.083964258E+0 9.589178300E-02
335 1.165726692E+00 1.071340479E+0 9.438621300E-02 1.165726692E+00 1.071340479E+0 9.438621300E-02
340 1.152191205E+00 1.060879673E+0 9.131153200E-02 1.152191205E+00 1.060879673E+0 9.131153200E-02
