T nFsrh nFBsrh dnsrh nF nFB dn
290 1.169471699E+00 1.133498883E+0 3.597281600E-02 1.169471699E+00 1.133498883E+0 3.597281600E-02
295 1.176592487E+00 1.130783181E+0 4.580930600E-02 1.176592487E+00 1.130783181E+0 4.580930600E-02
300 1.174042260E+00 1.128245595E+0 4.579666500E-02 1.174042260E+00 1.128245595E+0 4.579666500E-02
305 1.180432682E+00 1.125871423E+0 5.456125900E-02 1.180432682E+00 1.125871423E+0 5.456125900E-02
310 1.181891019E+00 1.123647475E+0 5.824354400E-02 1.181891019E+00 1.123647475E+0 5.824354400E-02
315 1.182447037E+00 1.121561887E+0 6.088515000E-02 1.182447037E+00 1.121561887E+0 6.088515000E-02
320 1.186563856E+00 1.119603963E+0 6.695989300E-02 1.186563856E+00 1.119603963E+0 6.695989300E-02
325 1.188928878E+00 1.117764041E+0 7.116483700E-02 1.188928878E+00 1.117764041E+0 7.116483700E-02
330 1.179465908E+00 1.116033372E+0 6.343253600E-02 1.179465908E+00 1.116033372E+0 6.343253600E-02
335 1.164376116E+00 1.114404019E+0 4.997209700E-02 1.164376116E+00 1.114404019E+0 4.997209700E-02
340 1.151869896E+00 1.112868771E+0 3.900112500E-02 1.151869896E+00 1.112868771E+0 3.900112500E-02
