T nFsrh nFBsrh dnsrh nF nFB dn
290 1.169479649E+00 1.073711284E+0 9.576836500E-02 1.169479649E+00 1.073711284E+0 9.576836500E-02
295 1.176603812E+00 1.072125779E+0 1.044780330E-01 1.176603812E+00 1.072125779E+0 1.044780330E-01
300 1.174056972E+00 1.070645148E+0 1.034118240E-01 1.174056972E+00 1.070645148E+0 1.034118240E-01
305 1.180453380E+00 1.069260594E+0 1.111927860E-01 1.180453380E+00 1.069260594E+0 1.111927860E-01
310 1.181964252E+00 1.067964236E+0 1.140000160E-01 1.181964252E+00 1.067964236E+0 1.140000160E-01
315 1.182544456E+00 1.066748998E+0 1.157954580E-01 1.182544456E+00 1.066748998E+0 1.157954580E-01
320 1.186614473E+00 1.065608511E+0 1.210059620E-01 1.186614473E+00 1.065608511E+0 1.210059620E-01
325 1.189000010E+00 1.064537032E+0 1.244629780E-01 1.189000010E+00 1.064537032E+0 1.244629780E-01
330 1.179551865E+00 1.063529367E+0 1.160224980E-01 1.179551865E+00 1.063529367E+0 1.160224980E-01
335 1.164674341E+00 1.062580813E+0 1.020935280E-01 1.164674341E+00 1.062580813E+0 1.020935280E-01
340 1.151940581E+00 1.061687099E+0 9.025348200E-02 1.151940581E+00 1.061687099E+0 9.025348200E-02
