T nFsrh nFBsrh dnsrh nF nFB dn
290 1.169614948E+00 1.003577661E+0 1.660372870E-01 1.169614948E+00 1.003577661E+0 1.660372870E-01
295 1.176797910E+00 1.003483151E+0 1.733147590E-01 1.176797910E+00 1.003483151E+0 1.733147590E-01
300 1.174309100E+00 1.003395123E+0 1.709139770E-01 1.174309100E+00 1.003395123E+0 1.709139770E-01
305 1.180808120E+00 1.003313003E+0 1.774951170E-01 1.180808120E+00 1.003313003E+0 1.774951170E-01
310 1.183282268E+00 1.003236279E+0 1.800459890E-01 1.183282268E+00 1.003236279E+0 1.800459890E-01
315 1.184291538E+00 1.003164494E+0 1.811270440E-01 1.184291538E+00 1.003164494E+0 1.811270440E-01
320 1.187477761E+00 1.003097238E+0 1.843805230E-01 1.187477761E+00 1.003097238E+0 1.843805230E-01
325 1.190214190E+00 1.003034145E+0 1.871800450E-01 1.190214190E+00 1.003034145E+0 1.871800450E-01
330 1.180997484E+00 1.002974885E+0 1.780225990E-01 1.180997484E+00 1.002974885E+0 1.780225990E-01
335 1.168484232E+00 1.002919159E+0 1.655650730E-01 1.168484232E+00 1.002919159E+0 1.655650730E-01
340 1.154082998E+00 1.002866700E+0 1.512162980E-01 1.154082998E+00 1.002866700E+0 1.512162980E-01
