T nFsrh nFBsrh dnsrh nF nFB dn
290 1.180390008E+00 1.000047002E+0 1.803430060E-01 1.180390008E+00 1.000047002E+0 1.803430060E-01
295 1.178349154E+00 1.000045498E+0 1.783036560E-01 1.178349154E+00 1.000045498E+0 1.783036560E-01
300 1.185821047E+00 1.000044103E+0 1.857769440E-01 1.185821047E+00 1.000044103E+0 1.857769440E-01
305 1.191595773E+00 1.000042806E+0 1.915529670E-01 1.191595773E+00 1.000042806E+0 1.915529670E-01
310 1.190607765E+00 1.000041598E+0 1.905661670E-01 1.190607765E+00 1.000041598E+0 1.905661670E-01
315 1.195784784E+00 1.000040471E+0 1.957443130E-01 1.195784784E+00 1.000040471E+0 1.957443130E-01
320 1.198131006E+00 1.000039418E+0 1.980915880E-01 1.198131006E+00 1.000039418E+0 1.980915880E-01
325 1.199059970E+00 1.000038433E+0 1.990215370E-01 1.199059970E+00 1.000038433E+0 1.990215370E-01
330 1.202813005E+00 1.000037510E+0 2.027754950E-01 1.202813005E+00 1.000037510E+0 2.027754950E-01
335 1.199964288E+00 1.000036644E+0 1.999276440E-01 1.199964288E+00 1.000036644E+0 1.999276440E-01
340 1.182766450E+00 1.000035831E+0 1.827306190E-01 1.182766450E+00 1.000035831E+0 1.827306190E-01
