T nFsrh nFBsrh dnsrh nF nFB dn
290 1.170272019E+00 1.000163620E+0 1.701083990E-01 1.170272019E+00 1.000163620E+0 1.701083990E-01
295 1.177733513E+00 1.000158627E+0 1.775748860E-01 1.177733513E+00 1.000158627E+0 1.775748860E-01
300 1.184951900E+00 1.000153989E+0 1.847979110E-01 1.184951900E+00 1.000153989E+0 1.847979110E-01
305 1.182486067E+00 1.000149673E+0 1.823363940E-01 1.182486067E+00 1.000149673E+0 1.823363940E-01
310 1.188986684E+00 1.000145650E+0 1.888410340E-01 1.188986684E+00 1.000145650E+0 1.888410340E-01
315 1.189795091E+00 1.000141894E+0 1.896531970E-01 1.189795091E+00 1.000141894E+0 1.896531970E-01
320 1.191386536E+00 1.000138382E+0 1.912481540E-01 1.191386536E+00 1.000138382E+0 1.912481540E-01
325 1.195568404E+00 1.000135093E+0 1.954333110E-01 1.195568404E+00 1.000135093E+0 1.954333110E-01
330 1.198182940E+00 1.000132010E+0 1.980509300E-01 1.198182940E+00 1.000132010E+0 1.980509300E-01
335 1.189035167E+00 1.000129115E+0 1.889060520E-01 1.189035167E+00 1.000129115E+0 1.889060520E-01
340 1.173764935E+00 1.000126393E+0 1.736385420E-01 1.173764935E+00 1.000126393E+0 1.736385420E-01
