T nFsrh nFBsrh dnsrh nF nFB dn
290 1.169466141E+00 1.240545485E+0 -7.107934400E-02 1.169466141E+00 1.240545485E+0 -7.107934400E-02
295 1.176584684E+00 1.235965057E+0 -5.938037300E-02 1.176584684E+00 1.235965057E+0 -5.938037300E-02
300 1.174032229E+00 1.231681963E+0 -5.764973400E-02 1.174032229E+00 1.231681963E+0 -5.764973400E-02
305 1.180418445E+00 1.227672180E+0 -4.725373500E-02 1.180418445E+00 1.227672180E+0 -4.725373500E-02
310 1.181841063E+00 1.223914101E+0 -4.207303800E-02 1.181841063E+00 1.223914101E+0 -4.207303800E-02
315 1.182380575E+00 1.220388244E+0 -3.800766900E-02 1.182380575E+00 1.220388244E+0 -3.800766900E-02
320 1.186529101E+00 1.217077011E+0 -3.054791000E-02 1.186529101E+00 1.217077011E+0 -3.054791000E-02
325 1.188879694E+00 1.213964470E+0 -2.508477600E-02 1.188879694E+00 1.213964470E+0 -2.508477600E-02
330 1.179407327E+00 1.211036169E+0 -3.162884200E-02 1.179407327E+00 1.211036169E+0 -3.162884200E-02
335 1.164171149E+00 1.208278970E+0 -4.410782100E-02 1.164171149E+00 1.208278970E+0 -4.410782100E-02
340 1.151821370E+00 1.205680914E+0 -5.385954400E-02 1.151821370E+00 1.205680914E+0 -5.385954400E-02
