T nFsrh nFBsrh dnsrh nF nFB dn
290 1.191152411E+00 1.000003797E+0 1.911486140E-01 1.191152411E+00 1.000003797E+0 1.911486140E-01
295 1.189921889E+00 1.000003665E+0 1.899182240E-01 1.189921889E+00 1.000003665E+0 1.899182240E-01
300 1.197800083E+00 1.000003543E+0 1.977965400E-01 1.197800083E+00 1.000003543E+0 1.977965400E-01
305 1.195304039E+00 1.000003430E+0 1.953006090E-01 1.195304039E+00 1.000003430E+0 1.953006090E-01
310 1.202868361E+00 1.000003324E+0 2.028650370E-01 1.202868361E+00 1.000003324E+0 2.028650370E-01
315 1.210157967E+00 1.000003226E+0 2.101547410E-01 1.210157967E+00 1.000003226E+0 2.101547410E-01
320 1.207514355E+00 1.000003135E+0 2.075112200E-01 1.207514355E+00 1.000003135E+0 2.075112200E-01
325 1.214058094E+00 1.000003050E+0 2.140550440E-01 1.214058094E+00 1.000003050E+0 2.140550440E-01
330 1.215000101E+00 1.000002970E+0 2.149971310E-01 1.215000101E+00 1.000002970E+0 2.149971310E-01
335 1.219156588E+00 1.000002895E+0 2.191536930E-01 1.219156588E+00 1.000002895E+0 2.191536930E-01
340 1.207410992E+00 1.000002825E+0 2.074081670E-01 1.207410992E+00 1.000002825E+0 2.074081670E-01
