fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_340 001_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 9.189901002E-29 1.000000000E+20 1.022708282E+00 9.725854641E-13 8.169742276E-03 
001_340_SRH 001_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 6.186466316E-29 1.000000000E+20 1.025917281E+00 8.814525080E-13 9.432365805E-03 
002_340 002_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 6.065061437E-28 1.000000000E+20 1.023614307E+00 1.383302048E-12 8.522863893E-03 
002_340_SRH 002_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 4.242996053E-28 1.000000000E+20 1.025894048E+00 1.292300636E-12 9.420685987E-03 
003_340 003_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 8.584830288E-28 1.000000000E+20 1.024261324E+00 1.984529623E-12 8.773242577E-03 
003_340_SRH 003_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 6.120545804E-28 1.000000000E+20 1.025860800E+00 1.893642678E-12 9.403451078E-03 
004_340 004_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 5.188517545E-28 1.000000000E+20 1.024701111E+00 2.863437819E-12 8.939971161E-03 
004_340_SRH 004_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 5.061175001E-28 1.000000000E+20 1.025813089E+00 2.772659749E-12 9.378107976E-03 
005_340 005_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 1.187897970E-27 1.000000000E+20 1.024979234E+00 4.145903818E-12 9.037798488E-03 
005_340_SRH 005_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 1.215328285E-27 1.000000000E+20 1.025747244E+00 4.055242340E-12 9.340218374E-03 
006_340 006_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 2.429375007E-27 1.000000000E+20 1.025121816E+00 6.011845966E-12 9.078324543E-03 
006_340_SRH 006_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 1.039323626E-27 1.000000000E+20 1.025649652E+00 5.921323254E-12 9.285943912E-03 
007_340 007_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 3.440896274E-27 1.000000000E+20 1.025149274E+00 8.716118478E-12 9.065386534E-03 
007_340_SRH 007_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 2.436354877E-27 1.000000000E+20 1.025510738E+00 8.625775385E-12 9.207291724E-03 
008_340 008_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 4.857753737E-27 1.000000000E+20 1.025071030E+00 1.261357813E-11 8.996767173E-03 
008_340_SRH 008_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 4.858577119E-27 1.000000000E+20 1.025317892E+00 1.252347874E-11 9.093362621E-03 
009_340 009_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 1.403697163E-27 1.000000000E+20 1.024878352E+00 1.818515955E-11 8.867079430E-03 
