T d154 d184 d214 d244
d 150 180 210 240
290 1.229966157E+00 1.229759853E+00 1.229539755E+00 1.229583074E+00
295 1.231865683E+00 1.231517457E+00 1.231426141E+00 1.231385015E+00
300 1.234100033E+00 1.233608642E+00 1.233529957E+00 1.233471456E+00
305 1.237224876E+00 1.236436893E+00 1.236419262E+00 1.236332280E+00
310 1.240558066E+00 1.239553628E+00 1.239439792E+00 1.239370760E+00
315 1.243438124E+00 1.242368154E+00 1.242125603E+00 1.242077125E+00
320 1.246535782E+00 1.245602534E+00 1.244931247E+00 1.244928646E+00
325 1.249290745E+00 1.248194022E+00 1.247352434E+00 1.247200036E+00
330 1.251017284E+00 1.249740498E+00 1.248851104E+00 1.248476300E+00
335 1.252604452E+00 1.251046076E+00 1.249981226E+00 1.249410149E+00
340 1.253382749E+00 1.251490421E+00 1.250194022E+00 1.249433695E+00
