T d154 d184 d214 d244
d 150 180 210 240
290 1.219115223E+00 1.217374973E+00 1.216247967E+00 1.215032297E+00
295 1.221598304E+00 1.219951354E+00 1.218696356E+00 1.217739418E+00
300 1.224520216E+00 1.222739993E+00 1.221442452E+00 1.220530735E+00
305 1.227288494E+00 1.225280950E+00 1.223866014E+00 1.222899806E+00
310 1.230455981E+00 1.228045101E+00 1.226563261E+00 1.225327977E+00
315 1.233473849E+00 1.230653187E+00 1.228778197E+00 1.227416907E+00
320 1.235569686E+00 1.232393190E+00 1.230151002E+00 1.228433630E+00
325 1.237606979E+00 1.234002790E+00 1.231165276E+00 1.229191457E+00
330 1.239062519E+00 1.234898734E+00 1.231555620E+00 1.228998383E+00
335 1.239057168E+00 1.234200923E+00 1.230259565E+00 1.227159512E+00
340 1.238770692E+00 1.233145266E+00 1.228529511E+00 1.224577899E+00
