T d154 d184 d214 d244
d 150 180 210 240
290 1.212753430E+00 1.210173762E+00 1.207605937E+00 1.205870720E+00
295 1.213712760E+00 1.211379998E+00 1.209206904E+00 1.207370255E+00
300 1.215702489E+00 1.213377720E+00 1.211367720E+00 1.209490736E+00
305 1.217975815E+00 1.215619021E+00 1.213621309E+00 1.211743397E+00
310 1.220389727E+00 1.217721400E+00 1.215775245E+00 1.213947529E+00
315 1.222367091E+00 1.219475331E+00 1.217205626E+00 1.215230554E+00
320 1.224373272E+00 1.220812072E+00 1.218533477E+00 1.216272838E+00
325 1.225539517E+00 1.221839353E+00 1.218753543E+00 1.216084039E+00
330 1.224886112E+00 1.220387592E+00 1.216614178E+00 1.213425057E+00
335 1.221420308E+00 1.215561263E+00 1.211133474E+00 1.207181138E+00
340 1.214106297E+00 1.203409866E+00 1.197635726E+00 1.192569026E+00
