T d154 d184 d214 d244
d 150 180 210 240
290 1.220735653E+00 1.219609205E+00 1.218749304E+00 1.218359498E+00
295 1.223544687E+00 1.222262574E+00 1.221513047E+00 1.221008510E+00
300 1.226320497E+00 1.224857317E+00 1.224064608E+00 1.223515230E+00
305 1.229707890E+00 1.227863140E+00 1.227041736E+00 1.226365886E+00
310 1.233005910E+00 1.230807877E+00 1.229755391E+00 1.228994812E+00
315 1.235439563E+00 1.232976803E+00 1.231621408E+00 1.230737709E+00
320 1.237933074E+00 1.235349422E+00 1.233359390E+00 1.232326523E+00
325 1.239860140E+00 1.236818086E+00 1.234397647E+00 1.232990857E+00
330 1.240333681E+00 1.236750848E+00 1.233970854E+00 1.232093419E+00
335 1.240706527E+00 1.236477073E+00 1.233187910E+00 1.230829764E+00
340 1.240161260E+00 1.235224626E+00 1.231353567E+00 1.228501853E+00
