N_Fe T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.000000000E+01 1.214270286E+00 1.217044823E+00 1.218947551E+00 1.220879529E+00 1.222096778E+00 1.221474168E+00 1.220850349E+00 1.219157077E+00 1.214986302E+00 1.211299347E+00 1.206584448E+00
1.016672606E+01 1.214925391E+00 1.217700038E+00 1.219672869E+00 1.221667503E+00 1.222907552E+00 1.222390318E+00 1.221838420E+00 1.220213727E+00 1.216152338E+00 1.212519335E+00 1.207844277E+00
1.033324570E+01 1.215824063E+00 1.218604954E+00 1.220659550E+00 1.222724465E+00 1.224082782E+00 1.223651818E+00 1.223205094E+00 1.221682279E+00 1.217778350E+00 1.214228685E+00 1.209617120E+00
1.049996187E+01 1.217033332E+00 1.219808222E+00 1.221960990E+00 1.224104062E+00 1.225572901E+00 1.225345104E+00 1.225050469E+00 1.223677684E+00 1.219998225E+00 1.216576850E+00 1.212066938E+00
1.066670514E+01 1.218603355E+00 1.221364398E+00 1.223620420E+00 1.225876772E+00 1.227497934E+00 1.227543467E+00 1.227464186E+00 1.226308612E+00 1.222942971E+00 1.219718054E+00 1.215370548E+00
1.083333839E+01 1.220578569E+00 1.223312011E+00 1.225669640E+00 1.228066516E+00 1.229885292E+00 1.230296026E+00 1.230496082E+00 1.229645771E+00 1.226706529E+00 1.223775456E+00 1.219682241E+00
1.100000000E+01 1.222983549E+00 1.225654039E+00 1.228103999E+00 1.230653075E+00 1.232721015E+00 1.233534129E+00 1.234123991E+00 1.233682725E+00 1.231298866E+00 1.228790515E+00 1.225080295E+00
1.116672606E+01 1.225810850E+00 1.228394064E+00 1.230896039E+00 1.233571800E+00 1.235914677E+00 1.237173313E+00 1.238235308E+00 1.238307338E+00 1.236607470E+00 1.234671727E+00 1.231505552E+00
1.133324570E+01 1.229058413E+00 1.231452858E+00 1.233936618E+00 1.236744456E+00 1.239345799E+00 1.241072173E+00 1.242642315E+00 1.243308584E+00 1.242394817E+00 1.241177623E+00 1.238726953E+00
1.149996187E+01 1.232660662E+00 1.234812142E+00 1.237190732E+00 1.240067266E+00 1.242910937E+00 1.245052150E+00 1.247133250E+00 1.248428032E+00 1.248350158E+00 1.247959341E+00 1.246369933E+00
1.166670514E+01 1.236603811E+00 1.238440680E+00 1.240653992E+00 1.243525872E+00 1.246468123E+00 1.248988658E+00 1.251533993E+00 1.253434590E+00 1.254177383E+00 1.254655487E+00 1.254011557E+00
1.183333839E+01 1.240878281E+00 1.242336454E+00 1.244283353E+00 1.247039348E+00 1.250072307E+00 1.252823280E+00 1.255747270E+00 1.258180915E+00 1.259670585E+00 1.260988880E+00 1.261297003E+00
1.200000000E+01 1.245479665E+00 1.246505900E+00 1.248121635E+00 1.250707496E+00 1.253693148E+00 1.256559649E+00 1.259755011E+00 1.262616993E+00 1.264740439E+00 1.266813970E+00 1.268012113E+00
1.216672606E+01 1.250420818E+00 1.250996052E+00 1.252193705E+00 1.254528825E+00 1.257373626E+00 1.260242333E+00 1.263595381E+00 1.266767452E+00 1.269393316E+00 1.272104716E+00 1.274086112E+00
1.233324570E+01 1.255682595E+00 1.255771332E+00 1.256548506E+00 1.258548462E+00 1.261168484E+00 1.263934338E+00 1.267334797E+00 1.270698066E+00 1.273691693E+00 1.276911353E+00 1.279548312E+00
1.249996187E+01 1.261280224E+00 1.260879665E+00 1.261192130E+00 1.262805679E+00 1.265132011E+00 1.267701720E+00 1.271047833E+00 1.274489617E+00 1.277721089E+00 1.281319334E+00 1.284479051E+00
1.266670514E+01 1.267198498E+00 1.266358606E+00 1.266169476E+00 1.267351317E+00 1.269338427E+00 1.271623398E+00 1.274844355E+00 1.278249980E+00 1.281540623E+00 1.285411824E+00 1.288977115E+00
1.283333839E+01 1.273415862E+00 1.272125971E+00 1.271446878E+00 1.272210741E+00 1.273822031E+00 1.275752430E+00 1.278765731E+00 1.282107524E+00 1.285414087E+00 1.289425736E+00 1.293267660E+00
1.300000000E+01 1.279863100E+00 1.278196386E+00 1.277070989E+00 1.277348489E+00 1.278541492E+00 1.280149170E+00 1.282893267E+00 1.285932345E+00 1.289222567E+00 1.293256790E+00 1.297216100E+00
