N_Fe T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.000000000E+01 1.196411690E+00 1.198501856E+00 1.200190161E+00 1.202400637E+00 1.203982388E+00 1.204262240E+00 1.202588313E+00 1.195951359E+00 1.178376384E+00 1.139497381E+00 1.063428247E+00
1.016672606E+01 1.196465574E+00 1.198550382E+00 1.200235819E+00 1.202447914E+00 1.204029722E+00 1.204318220E+00 1.202663293E+00 1.196070470E+00 1.178596245E+00 1.139917083E+00 1.064171451E+00
1.033324570E+01 1.196544258E+00 1.198621255E+00 1.200302493E+00 1.202516904E+00 1.204098788E+00 1.204399799E+00 1.202772388E+00 1.196243421E+00 1.178915064E+00 1.140525728E+00 1.065250597E+00
1.049996187E+01 1.196659007E+00 1.198724599E+00 1.200399677E+00 1.202617315E+00 1.204199294E+00 1.204518313E+00 1.202930473E+00 1.196493380E+00 1.179374985E+00 1.141403582E+00 1.066809727E+00
1.066670514E+01 1.196825942E+00 1.198874876E+00 1.200540919E+00 1.202762967E+00 1.204345016E+00 1.204689654E+00 1.203158200E+00 1.196852056E+00 1.180033116E+00 1.142659555E+00 1.069045845E+00
1.083333839E+01 1.197067864E+00 1.199092540E+00 1.200745301E+00 1.202973100E+00 1.204555122E+00 1.204935743E+00 1.203483562E+00 1.197361614E+00 1.180964255E+00 1.144435760E+00 1.072218988E+00
1.100000000E+01 1.197416522E+00 1.199405969E+00 1.201039197E+00 1.203274038E+00 1.204855753E+00 1.205285936E+00 1.203943051E+00 1.198075292E+00 1.182260433E+00 1.146906272E+00 1.076652979E+00
1.116672606E+01 1.197915074E+00 1.199853625E+00 1.201458131E+00 1.203700580E+00 1.205281262E+00 1.205777847E+00 1.204581661E+00 1.199055436E+00 1.184024306E+00 1.150262434E+00 1.082713015E+00
1.133324570E+01 1.198620201E+00 1.200485796E+00 1.202048135E+00 1.204296747E+00 1.205874756E+00 1.206456832E+00 1.205450335E+00 1.200366142E+00 1.186351203E+00 1.154674536E+00 1.090739160E+00
1.149996187E+01 1.199617671E+00 1.201365085E+00 1.202865754E+00 1.205114814E+00 1.206686637E+00 1.207373026E+00 1.206599622E+00 1.202059271E+00 1.189296741E+00 1.160222116E+00 1.100913492E+00
1.166670514E+01 1.200958868E+00 1.202564136E+00 1.203975388E+00 1.206211570E+00 1.207770224E+00 1.208574663E+00 1.208069165E+00 1.204154889E+00 1.192835632E+00 1.166802551E+00 1.113068550E+00
1.183333839E+01 1.202746369E+00 1.204159323E+00 1.205442974E+00 1.207641498E+00 1.209173927E+00 1.210098800E+00 1.209876063E+00 1.206624545E+00 1.196832647E+00 1.174065682E+00 1.126518897E+00
1.200000000E+01 1.205058766E+00 1.206219906E+00 1.207326168E+00 1.209447769E+00 1.210931631E+00 1.211961600E+00 1.212007247E+00 1.209390550E+00 1.201058293E+00 1.181452015E+00 1.140089926E+00
1.216672606E+01 1.207954507E+00 1.208794435E+00 1.209655715E+00 1.211653958E+00 1.213054741E+00 1.214153100E+00 1.214421265E+00 1.212347412E+00 1.205260575E+00 1.188372665E+00 1.152485214E+00
1.233324570E+01 1.211441743E+00 1.211897739E+00 1.212457711E+00 1.214260067E+00 1.215530303E+00 1.216639595E+00 1.217058840E+00 1.215393807E+00 1.209252798E+00 1.194440785E+00 1.162812683E+00
1.249996187E+01 1.215486585E+00 1.215505933E+00 1.215707100E+00 1.217244900E+00 1.218327111E+00 1.219374135E+00 1.219857202E+00 1.218453660E+00 1.212952173E+00 1.199561437E+00 1.170892725E+00
1.266670514E+01 1.220019744E+00 1.219579714E+00 1.219365403E+00 1.220574823E+00 1.221407591E+00 1.222311163E+00 1.222764086E+00 1.221480647E+00 1.216357534E+00 1.203852367E+00 1.177079924E+00
1.283333839E+01 1.224957724E+00 1.224048796E+00 1.223387364E+00 1.224215812E+00 1.224740630E+00 1.225419912E+00 1.225748861E+00 1.224457692E+00 1.219499531E+00 1.207491040E+00 1.181876451E+00
1.300000000E+01 1.230228673E+00 1.228858085E+00 1.227734051E+00 1.228143236E+00 1.228309812E+00 1.228691025E+00 1.228807441E+00 1.227391667E+00 1.222426808E+00 1.210636976E+00 1.185688984E+00
