d Fe nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
150 1.000000000E+01 1.223286452E+00 1.074659791E+00 1.486266610E-01 1.219129155E+00 1.063594338E+00 1.555348170E-01 4.157297000E-03 1.106545300E-02
150 1.016672606E+01 1.223350417E+00 1.074692255E+00 1.486581620E-01 1.220434233E+00 1.066767258E+00 1.536669750E-01 2.916184000E-03 7.924997000E-03
150 1.033324570E+01 1.223443649E+00 1.074739500E+00 1.487041490E-01 1.221412221E+00 1.069143219E+00 1.522690020E-01 2.031428000E-03 5.596281000E-03
150 1.049996187E+01 1.223579137E+00 1.074808475E+00 1.487706620E-01 1.222171457E+00 1.070896615E+00 1.512748420E-01 1.407680000E-03 3.911860000E-03
150 1.066670514E+01 1.223775118E+00 1.074909058E+00 1.488660600E-01 1.222803179E+00 1.072193864E+00 1.506093150E-01 9.719390000E-04 2.715194000E-03
150 1.083333839E+01 1.224056788E+00 1.075055319E+00 1.490014690E-01 1.223387070E+00 1.073179489E+00 1.502075810E-01 6.697180000E-04 1.875830000E-03
150 1.100000000E+01 1.224457831E+00 1.075267493E+00 1.491903380E-01 1.223996601E+00 1.073975108E+00 1.500214930E-01 4.612300000E-04 1.292385000E-03
150 1.116672606E+01 1.225021381E+00 1.075573536E+00 1.494478450E-01 1.224703405E+00 1.074684176E+00 1.500192290E-01 3.179760000E-04 8.893600000E-04
150 1.133324570E+01 1.225799048E+00 1.076011622E+00 1.497874260E-01 1.225579168E+00 1.075399554E+00 1.501796140E-01 2.198800000E-04 6.120680000E-04
150 1.149996187E+01 1.226846307E+00 1.076632281E+00 1.502140260E-01 1.226693446E+00 1.076210446E+00 1.504830000E-01 1.528610000E-04 4.218350000E-04
150 1.166670514E+01 1.228213081E+00 1.077498712E+00 1.507143690E-01 1.228105885E+00 1.077207242E+00 1.508986430E-01 1.071960000E-04 2.914700000E-04
150 1.183333839E+01 1.229930434E+00 1.078685109E+00 1.512453250E-01 1.229854275E+00 1.078482878E+00 1.513713970E-01 7.615900000E-05 2.022310000E-04
150 1.200000000E+01 1.231999767E+00 1.080268698E+00 1.517310690E-01 1.231944671E+00 1.080127677E+00 1.518169940E-01 5.509600000E-05 1.410210000E-04
150 1.216672606E+01 1.234394265E+00 1.082315785E+00 1.520784800E-01 1.234353459E+00 1.082216839E+00 1.521366200E-01 4.080600000E-05 9.894600000E-05
150 1.233324570E+01 1.237076752E+00 1.084859714E+00 1.522170380E-01 1.237045656E+00 1.084789823E+00 1.522558330E-01 3.109600000E-05 6.989100000E-05
150 1.249996187E+01 1.240021841E+00 1.087876160E+00 1.521456810E-01 1.239997406E+00 1.087826478E+00 1.521709280E-01 2.443500000E-05 4.968200000E-05
150 1.266670514E+01 1.243222521E+00 1.091265420E+00 1.519571010E-01 1.243202728E+00 1.091229908E+00 1.519728200E-01 1.979300000E-05 3.551200000E-05
150 1.283333839E+01 1.246677525E+00 1.094857169E+00 1.518203560E-01 1.246661065E+00 1.094831642E+00 1.518294230E-01 1.646000000E-05 2.552700000E-05
150 1.300000000E+01 1.250377116E+00 1.098446079E+00 1.519310370E-01 1.250363153E+00 1.098427684E+00 1.519354690E-01 1.396300000E-05 1.839500000E-05
180 1.000000000E+01 1.217839971E+00 1.067616974E+00 1.502229970E-01 1.214120836E+00 1.058150774E+00 1.559700620E-01 3.719135000E-03 9.466200000E-03
180 1.016672606E+01 1.217943056E+00 1.067667400E+00 1.502756560E-01 1.215352347E+00 1.060903046E+00 1.544493010E-01 2.590709000E-03 6.764354000E-03
180 1.033324570E+01 1.218092824E+00 1.067740927E+00 1.503518970E-01 1.216297708E+00 1.062970810E+00 1.533268980E-01 1.795116000E-03 4.770117000E-03
180 1.049996187E+01 1.218309406E+00 1.067848101E+00 1.504613050E-01 1.217070327E+00 1.064515681E+00 1.525546460E-01 1.239079000E-03 3.332420000E-03
180 1.066670514E+01 1.218620517E+00 1.068003991E+00 1.506165260E-01 1.217767331E+00 1.065690568E+00 1.520767630E-01 8.531860000E-04 2.313423000E-03
180 1.083333839E+01 1.219063175E+00 1.068230112E+00 1.508330630E-01 1.218476321E+00 1.066630163E+00 1.518461580E-01 5.868540000E-04 1.599949000E-03
180 1.100000000E+01 1.219684505E+00 1.068556205E+00 1.511283000E-01 1.219280708E+00 1.067451691E+00 1.518290170E-01 4.037970000E-04 1.104514000E-03
180 1.116672606E+01 1.220540413E+00 1.069023062E+00 1.515173510E-01 1.220262016E+00 1.068260620E+00 1.520013960E-01 2.783970000E-04 7.624420000E-04
180 1.133324570E+01 1.221689911E+00 1.069684434E+00 1.520054770E-01 1.221497165E+00 1.069157278E+00 1.523398870E-01 1.927460000E-04 5.271560000E-04
180 1.149996187E+01 1.223183628E+00 1.070607955E+00 1.525756730E-01 1.223049241E+00 1.070242284E+00 1.528069570E-01 1.343870000E-04 3.656710000E-04
180 1.166670514E+01 1.225047728E+00 1.071872720E+00 1.531750080E-01 1.224952982E+00 1.071617832E+00 1.533351500E-01 9.474600000E-05 2.548880000E-04
180 1.183333839E+01 1.227270488E+00 1.073561973E+00 1.537085150E-01 1.227202602E+00 1.073383176E+00 1.538194260E-01 6.788600000E-05 1.787970000E-04
180 1.200000000E+01 1.229803796E+00 1.075747965E+00 1.540558310E-01 1.229754093E+00 1.075621579E+00 1.541325140E-01 4.970300000E-05 1.263860000E-04
180 1.216672606E+01 1.232585775E+00 1.078470203E+00 1.541155720E-01 1.232548383E+00 1.078380113E+00 1.541682700E-01 3.739200000E-05 9.009000000E-05
180 1.233324570E+01 1.235571311E+00 1.081709805E+00 1.538615060E-01 1.235542312E+00 1.081645116E+00 1.538971960E-01 2.899900000E-05 6.468900000E-05
180 1.249996187E+01 1.238745631E+00 1.085370285E+00 1.533753460E-01 1.238722429E+00 1.085323543E+00 1.533988860E-01 2.320200000E-05 4.674200000E-05
180 1.266670514E+01 1.242112760E+00 1.089279243E+00 1.528335170E-01 1.242093650E+00 1.089245271E+00 1.528483790E-01 1.911000000E-05 3.397200000E-05
180 1.283333839E+01 1.245677117E+00 1.093221571E+00 1.524555460E-01 1.245661011E+00 1.093196798E+00 1.524642130E-01 1.610600000E-05 2.477300000E-05
180 1.300000000E+01 1.249436522E+00 1.096994920E+00 1.524416020E-01 1.249422725E+00 1.096976820E+00 1.524459050E-01 1.379700000E-05 1.810000000E-05
210 1.000000000E+01 1.214569725E+00 1.062829275E+00 1.517404500E-01 1.211136954E+00 1.054501776E+00 1.566351780E-01 3.432771000E-03 8.327499000E-03
210 1.016672606E+01 1.214724534E+00 1.062901124E+00 1.518234100E-01 1.212344743E+00 1.056961668E+00 1.553830750E-01 2.379791000E-03 5.939456000E-03
210 1.033324570E+01 1.214948565E+00 1.063005831E+00 1.519427340E-01 1.213305645E+00 1.058821665E+00 1.544839800E-01 1.642920000E-03 4.184166000E-03
210 1.049996187E+01 1.215270701E+00 1.063158206E+00 1.521124950E-01 1.214139772E+00 1.060235679E+00 1.539040930E-01 1.130929000E-03 2.922527000E-03
210 1.066670514E+01 1.215729667E+00 1.063379435E+00 1.523502320E-01 1.214952483E+00 1.061349131E+00 1.536033520E-01 7.771840000E-04 2.030304000E-03
210 1.083333839E+01 1.216375135E+00 1.063698809E+00 1.526763260E-01 1.215841259E+00 1.062292411E+00 1.535488480E-01 5.338760000E-04 1.406398000E-03
210 1.100000000E+01 1.217266465E+00 1.064156905E+00 1.531095600E-01 1.216899387E+00 1.063183338E+00 1.537160490E-01 3.670780000E-04 9.735670000E-04
210 1.116672606E+01 1.218467157E+00 1.064807555E+00 1.536596020E-01 1.218214056E+00 1.064132703E+00 1.540813530E-01 2.531010000E-04 6.748520000E-04
210 1.133324570E+01 1.220032482E+00 1.065719156E+00 1.543133260E-01 1.219857058E+00 1.065249834E+00 1.546072240E-01 1.754240000E-04 4.693220000E-04
210 1.149996187E+01 1.221991271E+00 1.066973617E+00 1.550176540E-01 1.221868606E+00 1.066645459E+00 1.552231470E-01 1.226650000E-04 3.281580000E-04
210 1.166670514E+01 1.224328426E+00 1.068659390E+00 1.556690360E-01 1.224241509E+00 1.068428310E+00 1.558131990E-01 8.691700000E-05 2.310800000E-04
210 1.183333839E+01 1.226982475E+00 1.070858438E+00 1.561240370E-01 1.226919712E+00 1.070694332E+00 1.562253800E-01 6.276300000E-05 1.641060000E-04
210 1.200000000E+01 1.229868271E+00 1.073624754E+00 1.562435170E-01 1.229821834E+00 1.073507100E+00 1.563147340E-01 4.643700000E-05 1.176540000E-04
210 1.216672606E+01 1.232915228E+00 1.076958445E+00 1.559567830E-01 1.232879871E+00 1.076873371E+00 1.560065000E-01 3.535700000E-05 8.507400000E-05
210 1.233324570E+01 1.236092014E+00 1.080782565E+00 1.553094490E-01 1.236064234E+00 1.080720541E+00 1.553436930E-01 2.778000000E-05 6.202400000E-05
210 1.249996187E+01 1.239400703E+00 1.084936884E+00 1.544638190E-01 1.239378192E+00 1.084891419E+00 1.544867730E-01 2.251100000E-05 4.546500000E-05
210 1.266670514E+01 1.242855156E+00 1.089203188E+00 1.536519680E-01 1.242836420E+00 1.089169720E+00 1.536667000E-01 1.873600000E-05 3.346800000E-05
210 1.283333839E+01 1.246467393E+00 1.093358722E+00 1.531086710E-01 1.246451477E+00 1.093334039E+00 1.531174380E-01 1.591600000E-05 2.468300000E-05
210 1.300000000E+01 1.250246378E+00 1.097231157E+00 1.530152210E-01 1.250232668E+00 1.097212966E+00 1.530197020E-01 1.371000000E-05 1.819100000E-05
240 1.000000000E+01 1.210705113E+00 1.202400637E+00 8.304476000E-03 1.207477911E+00 1.198068423E+00 9.409488000E-03 3.227202000E-03 4.332214000E-03
240 1.016672606E+01 1.210925413E+00 1.202447914E+00 8.477499000E-03 1.208695510E+00 1.199410500E+00 9.285010000E-03 2.229903000E-03 3.037414000E-03
240 1.033324570E+01 1.211242759E+00 1.202516904E+00 8.725855000E-03 1.209707238E+00 1.200401350E+00 9.305888000E-03 1.535521000E-03 2.115554000E-03
240 1.049996187E+01 1.211696129E+00 1.202617315E+00 9.078814000E-03 1.210641176E+00 1.201150944E+00 9.490232000E-03 1.054953000E-03 1.466371000E-03
240 1.066670514E+01 1.212336104E+00 1.202762967E+00 9.573137000E-03 1.211612161E+00 1.201749681E+00 9.862480000E-03 7.239430000E-04 1.013286000E-03
240 1.083333839E+01 1.213224417E+00 1.202973100E+00 1.025131700E-02 1.212727622E+00 1.202273860E+00 1.045376200E-02 4.967950000E-04 6.992400000E-04
240 1.100000000E+01 1.214429164E+00 1.203274038E+00 1.115512600E-02 1.214087722E+00 1.202791314E+00 1.129640800E-02 3.414420000E-04 4.827240000E-04
