Fe nFsrh nFBsrh dnsrh nF nFB dn
1.000000E+10 1.218392723E+00 1.154860947E+00 6.353177600E-02 1.175090805E+00 1.130604363E+00 4.448644200E-02
1.468000E+10 1.218404209E+00 1.155032427E+00 6.337178200E-02 1.185776391E+00 1.138000473E+00 4.777591800E-02
2.154000E+10 1.218420958E+00 1.155281419E+00 6.313953900E-02 1.193878545E+00 1.143892551E+00 4.998599400E-02
3.162000E+10 1.218445165E+00 1.155641152E+00 6.280401300E-02 1.199845836E+00 1.148700680E+00 5.114515600E-02
4.642000E+10 1.218480396E+00 1.156157430E+00 6.232296600E-02 1.204152835E+00 1.152835042E+00 5.131779300E-02
6.813000E+10 1.218531212E+00 1.156891321E+00 6.163989100E-02 1.207224307E+00 1.155329384E+00 5.189492300E-02
1.000000E+11 1.218603669E+00 1.158706769E+00 5.989690000E-02 1.209407559E+00 1.156644568E+00 5.276299100E-02
1.468000E+11 1.218706520E+00 1.161503366E+00 5.720315400E-02 1.210972487E+00 1.159439663E+00 5.153282400E-02
2.154000E+11 1.218849584E+00 1.166046839E+00 5.280274500E-02 1.216597761E+00 1.164600848E+00 5.199691300E-02
3.162000E+11 1.220138398E+00 1.169388046E+00 5.075035200E-02 1.217511361E+00 1.168881813E+00 4.862954800E-02
4.642000E+11 1.223046344E+00 1.171357304E+00 5.168904000E-02 1.218261023E+00 1.170884195E+00 4.737682800E-02
6.813000E+11 1.225166924E+00 1.173863194E+00 5.130373000E-02 1.218924909E+00 1.173410817E+00 4.551409200E-02
1.000000E+12 1.225589823E+00 1.176955565E+00 4.863425800E-02 1.225082722E+00 1.176517311E+00 4.856541100E-02
1.468000E+12 1.232302470E+00 1.181210541E+00 5.109192900E-02 1.225731809E+00 1.180974959E+00 4.475685000E-02
2.154000E+12 1.236937982E+00 1.185421146E+00 5.151683600E-02 1.236689543E+00 1.184994587E+00 5.169495600E-02
3.162000E+12 1.237581464E+00 1.190617527E+00 4.696393700E-02 1.237413058E+00 1.190496709E+00 4.691634900E-02
4.642000E+12 1.238185078E+00 1.191848765E+00 4.633631300E-02 1.238071249E+00 1.191840611E+00 4.623063800E-02
6.813000E+12 1.238655620E+00 1.195210E+00 4.344562000E-02 1.238578498E+00 1.195210E+00 4.336849800E-02
1.000000E+13 1.247699400E+00 1.19830432E+00 4.939508000E-02 1.244292148E+00 1.19830432E+00 4.598782800E-02
