N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 3.162E+15 315 1.800E-4 1.059518056E+00 1.068059009E+00
1.468000E+10 3.162E+15 315 1.800E-4 1.062074972E+00 1.068155599E+00
2.154000E+10 3.162E+15 315 1.800E-4 1.064018150E+00 1.068296416E+00
3.162000E+10 3.162E+15 315 1.800E-4 1.065515123E+00 1.068501179E+00
4.642000E+10 3.162E+15 315 1.800E-4 1.066724005E+00 1.068797876E+00
6.813000E+10 3.162E+15 315 1.800E-4 1.067788247E+00 1.069225104E+00
1.000000E+11 3.162E+15 315 1.800E-4 1.068839854E+00 1.069835154E+00
1.468000E+11 3.162E+15 315 1.800E-4 1.070005088E+00 1.070695806E+00
2.154000E+11 3.162E+15 315 1.800E-4 1.071408568E+00 1.071889824E+00
3.162000E+11 3.162E+15 315 1.800E-4 1.073171459E+00 1.073508729E+00
4.642000E+11 3.162E+15 315 1.800E-4 1.075400241E+00 1.075638548E+00
6.813000E+11 3.162E+15 315 1.800E-4 1.078165840E+00 1.078335769E+00
1.000000E+12 3.162E+15 315 1.800E-4 1.081479020E+00 1.081601376E+00
1.468000E+12 3.162E+15 315 1.800E-4 1.085276431E+00 1.085365405E+00
2.154000E+12 3.162E+15 315 1.800E-4 1.089430451E+00 1.089495636E+00
3.162000E+12 3.162E+15 315 1.800E-4 1.093776197E+00 1.093824263E+00
4.642000E+12 3.162E+15 315 1.800E-4 1.098137480E+00 1.098173069E+00
6.813000E+12 3.162E+15 315 1.800E-4 1.102342552E+00 1.102369032E+00
1.000000E+13 3.162E+15 315 1.800E-4 1.106242530E+00 1.106262310E+00
