fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_340 001_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 2.249670913E-13 1.000000000E+20 1.228725602E+00 1.638269708E-14 3.576473601E-05 
001_340_SRH 001_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 7.191594982E-14 1.000000000E+20 1.282013480E+00 1.431498678E-14 1.482537050E-04 
002_340 002_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 2.578461688E-13 1.000000000E+20 1.243529475E+00 2.300978132E-14 4.994722431E-05 
002_340_SRH 002_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 1.051204112E-13 1.000000000E+20 1.282267434E+00 2.100575451E-14 1.491964184E-04 
003_340 003_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 3.055909686E-13 1.000000000E+20 1.254956021E+00 3.277302092E-14 6.610154352E-05 
003_340_SRH 003_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 1.533639748E-13 1.000000000E+20 1.282634330E+00 3.081997503E-14 1.505800845E-04 
004_340 004_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 3.746259107E-13 1.000000000E+20 1.263647786E+00 4.712106754E-14 8.312433270E-05 
004_340_SRH 004_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 2.231356655E-13 1.000000000E+20 1.283160605E+00 4.521168508E-14 1.526095460E-04 
005_340 005_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 4.738036734E-13 1.000000000E+20 1.270294686E+00 6.817607345E-14 1.001021641E-04 
005_340_SRH 005_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 3.233783712E-13 1.000000000E+20 1.283907877E+00 6.630766276E-14 1.555838169E-04 
006_340 006_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 6.149741346E-13 1.000000000E+20 1.275534736E+00 9.904084335E-14 1.166179736E-04 
006_340_SRH 006_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 4.660613824E-13 1.000000000E+20 1.284953758E+00 9.721496555E-14 1.599331366E-04 
007_340 007_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 8.133382859E-13 1.000000000E+20 1.279914890E+00 1.442443092E-13 1.329021244E-04 
007_340_SRH 007_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 6.665335229E-13 1.000000000E+20 1.286388838E+00 1.424666307E-13 1.662675215E-04 
008_340 008_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 1.087217509E-12 1.000000000E+20 1.283879816E+00 2.103873637E-13 1.498138402E-04 
008_340_SRH 008_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 9.432816582E-13 1.000000000E+20 1.288305974E+00 2.086674737E-13 1.754275790E-04 
009_340 009_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 1.456759510E-12 1.000000000E+20 1.287765746E+00 3.070816645E-13 1.687301301E-04 
009_340_SRH 009_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 1.316608755E-12 1.000000000E+20 1.290779636E+00 3.054325570E-13 1.885243879E-04 
010_340 010_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 1.941290398E-12 1.000000000E+20 1.291790335E+00 4.483229902E-13 1.914097595E-04 
010_340_SRH 010_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 1.805936521E-12 1.000000000E+20 1.293837465E+00 4.467599739E-13 2.069512402E-04 
011_340 011_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 2.555839107E-12 1.000000000E+20 1.296044845E+00 6.545188498E-13 2.198700800E-04 
011_340_SRH 011_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 2.426265751E-12 1.000000000E+20 1.297434935E+00 6.530577997E-13 2.323588142E-04 
012_340 012_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 3.308766869E-12 1.000000000E+20 1.300504394E+00 9.555060173E-13 2.562934578E-04 
012_340_SRH 012_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 3.185754226E-12 1.000000000E+20 1.301451159E+00 9.541613384E-13 2.666117687E-04 
013_340 013_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 4.203313351E-12 1.000000000E+20 1.305066089E+00 1.395051218E-12 3.029566369E-04 
013_340_SRH 013_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 4.087264837E-12 1.000000000E+20 1.305715833E+00 1.393834425E-12 3.117328781E-04 
014_340 014_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 5.243326579E-12 1.000000000E+20 1.309248488E+00 2.038351793E-12 3.631676588E-04 
014_340_SRH 014_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 5.134183375E-12 1.000000000E+20 1.309702221E+00 2.037263972E-12 3.708493769E-04 
015_340 015_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 6.445283164E-12 1.000000000E+20 1.314352610E+00 2.981690193E-12 4.357998794E-04 
015_340_SRH 015_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 6.342534148E-12 1.000000000E+20 1.314669711E+00 2.980735668E-12 4.426762040E-04 
016_340 016_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 7.842643958E-12 1.000000000E+20 1.318594793E+00 4.361210155E-12 5.251026034E-04 
016_340_SRH 016_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 7.745497474E-12 1.000000000E+20 1.318825583E+00 4.360410777E-12 5.313445332E-04 
017_340 017_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 9.484625357E-12 1.000000000E+20 1.322484127E+00 6.386409262E-12 6.353159271E-04 
017_340_SRH 017_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 9.392186637E-12 1.000000000E+20 1.322658113E+00 6.385781204E-12 6.410507640E-04 
