X Y Yfit
3.7600000E-2 9.9000000E-7 1.0578582E-6
5.7700000E-2 1.8380000E-6 1.8057610E-6
7.7900000E-2 2.8230000E-6 2.7337275E-6
9.7700000E-2 4.0160000E-6 3.8643380E-6
1.1800000E-1 5.4700000E-6 5.3172774E-6
1.3810000E-1 7.2790000E-6 7.1364238E-6
1.5820000E-1 9.5240000E-6 9.4512963E-6
1.7840000E-1 1.2380000E-5 1.2438530E-5
1.9850000E-1 1.6050000E-5 1.6295682E-5
2.1860000E-1 2.0890000E-5 2.1369406E-5
2.3860000E-1 2.7450000E-5 2.8137723E-5
2.5860000E-1 3.6680000E-5 3.7457243E-5
2.7860000E-1 5.0200000E-5 5.0770164E-5
2.9870000E-1 7.0870000E-5 7.0813821E-5
3.1880000E-1 1.0418000E-4 1.0254002E-4
3.3880000E-1 1.5000000E-4 1.5531795E-4
3.5880000E-1 2.5950000E-4 2.4807524E-4
3.7910000E-1 4.3790000E-4 4.2128492E-4
3.9920000E-1 7.6360000E-4 7.4540135E-4
4.1680000E-1 1.3600000E-3 1.2612506E-3
4.3930000E-1 2.4500000E-3 2.5025182E-3
4.5940000E-1 4.3400000E-3 4.5489228E-3
4.7950000E-1 7.5100000E-3 7.9343428E-3
4.9710000E-1 1.2520000E-2 1.2278468E-2
5.1960000E-1 2.0080000E-2 1.9836037E-2
