9.066E-4 -2.704E-4
1.056E-2 -2.683E-4
2.052E-2 -2.662E-4
3.046E-2 -2.642E-4
4.013E-2 -2.615E-4
4.996E-2 -2.593E-4
6.098E-2 -2.565E-4
7.087E-2 -2.540E-4
8.073E-2 -2.512E-4
9.049E-2 -2.485E-4
1.004E-1 -2.453E-4
1.115E-1 -2.418E-4
1.212E-1 -2.381E-4
1.311E-1 -2.345E-4
1.409E-1 -2.308E-4
1.507E-1 -2.266E-4
1.617E-1 -2.215E-4
1.716E-1 -2.170E-4
1.816E-1 -2.121E-4
1.913E-1 -2.070E-4
2.012E-1 -2.012E-4
2.110E-1 -1.960E-4
2.221E-1 -1.888E-4
2.321E-1 -1.826E-4
2.418E-1 -1.755E-4
2.517E-1 -1.687E-4
2.614E-1 -1.615E-4
2.725E-1 -1.532E-4
2.823E-1 -1.457E-4
2.922E-1 -1.365E-4
3.020E-1 -1.275E-4
3.120E-1 -1.192E-4
3.230E-1 -1.088E-4
3.326E-1 -9.890E-5
3.425E-1 -8.834E-5
3.523E-1 -7.798E-5
3.622E-1 -6.651E-5
3.734E-1 -5.478E-5
3.833E-1 -4.186E-5
3.931E-1 -2.938E-5
4.030E-1 -1.751E-5
4.227E-1 8.955E-6
4.434E-1 3.899E-5
4.630E-1 6.993E-5
4.840E-1 1.057E-4
5.037E-1 1.401E-4
5.543E-1 2.359E-4
6.045E-1 3.419E-4
6.550E-1 4.471E-4
7.053E-1 5.515E-4
7.557E-1 6.534E-4
8.063E-1 7.489E-4
8.567E-1 8.436E-4
9.070E-1 9.341E-4
9.573E-1 1.019E-3
1.007E+0 1.100E-3
