N_Fe T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.000000000E+01 2.967770400E-02 2.973192000E-02 2.983725200E-02 2.964142700E-02 2.899691900E-02 2.723535400E-02 2.380634100E-02 1.598603400E-02 2.868990000E-04 -2.456950900E-02 -6.616304000E-02
1.016672606E+01 3.042390200E-02 3.028626400E-02 3.024544700E-02 2.996236000E-02 2.923704100E-02 2.740827000E-02 2.391867600E-02 1.594595300E-02 -1.081430000E-04 -2.564657300E-02 -6.861153800E-02
1.033324570E+01 3.108666100E-02 3.077635700E-02 3.060173300E-02 3.023656300E-02 2.944019100E-02 2.756230600E-02 2.404650900E-02 1.601093000E-02 -2.047170000E-04 -2.607651300E-02 -6.979789400E-02
1.049996187E+01 3.162568200E-02 3.116493500E-02 3.089520700E-02 3.045292800E-02 2.960412300E-02 2.770393200E-02 2.420445100E-02 1.620254700E-02 1.919900000E-05 -2.584434000E-02 -6.973500700E-02
1.066670514E+01 3.202381600E-02 3.144918500E-02 3.108853700E-02 3.062530200E-02 2.972890800E-02 2.783961600E-02 2.440716500E-02 1.654610800E-02 5.998660000E-04 -2.490191100E-02 -6.837019700E-02
1.083333839E+01 3.228112900E-02 3.161387200E-02 3.119489400E-02 3.071010500E-02 2.981698600E-02 2.797691200E-02 2.467078800E-02 1.707227200E-02 1.589588000E-03 -2.316402300E-02 -6.557533300E-02
1.100000000E+01 3.240664300E-02 3.168584500E-02 3.122661100E-02 3.072359300E-02 2.987172900E-02 2.812314100E-02 2.501101300E-02 1.781342600E-02 3.048946000E-03 -2.052260600E-02 -6.116752800E-02
1.116672606E+01 3.240601800E-02 3.165898400E-02 3.119583000E-02 3.067683500E-02 2.989589900E-02 2.828300000E-02 2.543813900E-02 1.879248100E-02 5.024776000E-03 -1.688631600E-02 -5.497299100E-02
1.133324570E+01 3.230678500E-02 3.156713200E-02 3.110469100E-02 3.058701800E-02 2.989893000E-02 2.845552100E-02 2.594895900E-02 2.000474000E-02 7.512724000E-03 -1.225045000E-02 -4.694720300E-02
1.149996187E+01 3.211865200E-02 3.140731400E-02 3.097673900E-02 3.046271100E-02 2.986576200E-02 2.863175200E-02 2.651852100E-02 2.139673900E-02 1.041178300E-02 -6.785581000E-03 -3.733716100E-02
1.166670514E+01 3.188195800E-02 3.122013700E-02 3.080739100E-02 3.031992000E-02 2.981447200E-02 2.879574500E-02 2.709813300E-02 2.285660500E-02 1.349882200E-02 -8.956170000E-04 -2.680977800E-02
1.183333839E+01 3.163703400E-02 3.101741000E-02 3.066009600E-02 3.016396200E-02 2.974722300E-02 2.893138400E-02 2.762735300E-02 2.423477500E-02 1.646252700E-02 4.831593000E-03 -1.640038200E-02
1.200000000E+01 3.143224700E-02 3.088021200E-02 3.053429100E-02 3.004146800E-02 2.969047100E-02 2.903293600E-02 2.805948400E-02 2.539857100E-02 1.900989000E-02 9.818102000E-03 -7.187959000E-03
1.216672606E+01 3.132391300E-02 3.081475200E-02 3.046838100E-02 2.997987200E-02 2.964932100E-02 2.912102900E-02 2.838404500E-02 2.628838400E-02 2.098677400E-02 1.373371800E-02 1.538410000E-04
1.233324570E+01 3.133543500E-02 3.086118500E-02 3.048650600E-02 2.998395600E-02 2.966361300E-02 2.919855700E-02 2.862636800E-02 2.693032900E-02 2.241776100E-02 1.659184700E-02 5.577423000E-03
1.249996187E+01 3.145835600E-02 3.098038800E-02 3.059455400E-02 3.006807300E-02 2.973231800E-02 2.929478600E-02 2.882507500E-02 2.739777900E-02 2.343899800E-02 1.863555200E-02 9.486502000E-03
1.266670514E+01 3.165097100E-02 3.117959100E-02 3.076236900E-02 3.023081200E-02 2.985293500E-02 2.941619300E-02 2.900867600E-02 2.776137900E-02 2.419785400E-02 2.014557200E-02 1.238512800E-02
1.283333839E+01 3.184890000E-02 3.138810500E-02 3.095495600E-02 3.041638500E-02 3.000545700E-02 2.955577900E-02 2.918756100E-02 2.806452800E-02 2.479609000E-02 2.132404900E-02 1.464903100E-02
1.300000000E+01 3.201067200E-02 3.157179900E-02 3.113473100E-02 3.060588900E-02 3.016635500E-02 2.969974300E-02 2.935922300E-02 2.832535500E-02 2.528653400E-02 2.228139300E-02 1.648864500E-02
