N_Fe T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.000000000E+01 -2.146323000E-03 -1.983500200E-02 -5.668780000E-02 -1.250157560E-01 -1.618253250E-01 -1.313956580E-01 -6.219378000E-02 1.071357600E-02 1.802303800E-02 2.734869200E-02 3.843148600E-02
1.016672606E+01 -2.484074000E-03 -2.002757700E-02 -5.668047700E-02 -1.247788410E-01 -1.622896600E-01 -1.317968280E-01 -6.230811600E-02 1.074015600E-02 1.826703500E-02 2.793290000E-02 3.953992200E-02
1.033324570E+01 -2.638988000E-03 -1.997064500E-02 -5.627028200E-02 -1.238641230E-01 -1.626644980E-01 -1.322069010E-01 -6.266875000E-02 1.069226100E-02 1.835121800E-02 2.823870100E-02 4.021095500E-02
1.049996187E+01 -2.615124000E-03 -1.964399600E-02 -5.539464700E-02 -1.221452380E-01 -1.630008910E-01 -1.326879010E-01 -6.334137700E-02 1.056902900E-02 1.828540100E-02 2.829227300E-02 4.049316200E-02
1.066670514E+01 -2.405604000E-03 -1.900688900E-02 -5.394987400E-02 -1.194164350E-01 -1.633440010E-01 -1.333068050E-01 -6.442279800E-02 1.035878800E-02 1.806281900E-02 2.809676400E-02 4.040724100E-02
1.083333839E+01 -1.990792000E-03 -1.799675400E-02 -5.179018000E-02 -1.153894140E-01 -1.637373860E-01 -1.341425720E-01 -6.605242700E-02 1.004023900E-02 1.766039200E-02 2.763065400E-02 3.994042700E-02
1.100000000E+01 -1.353933000E-03 -1.653476500E-02 -4.873878300E-02 -1.097089420E-01 -1.642256410E-01 -1.352910200E-01 -6.842106400E-02 9.584197000E-03 1.704034500E-02 2.684853100E-02 3.904524100E-02
1.116672606E+01 -4.375690000E-04 -1.456448200E-02 -4.462093800E-02 -1.020073280E-01 -1.648543080E-01 -1.368647920E-01 -7.177262900E-02 8.957669000E-03 1.615507000E-02 2.568595200E-02 3.764325500E-02
1.133324570E+01 7.675430000E-04 -1.199816600E-02 -3.935715400E-02 -9.204570500E-02 -1.656651700E-01 -1.389841900E-01 -7.638925200E-02 8.132855000E-03 1.495874200E-02 2.407251000E-02 3.563790700E-02
1.149996187E+01 2.247672000E-03 -8.889821000E-03 -3.295314000E-02 -7.981694600E-02 -1.597254740E-01 -1.417520450E-01 -8.254445800E-02 7.103423000E-03 1.342978800E-02 2.195905600E-02 3.294341800E-02
1.166670514E+01 3.932168000E-03 -5.395833000E-03 -2.576286700E-02 -6.592142400E-02 -1.361390930E-01 -1.452068630E-01 -9.040657700E-02 5.907021000E-03 1.160510400E-02 1.936324600E-02 2.953680700E-02
1.183333839E+01 5.692305000E-03 -1.806075000E-03 -1.839592400E-02 -5.151094600E-02 -1.108825490E-01 -1.492581260E-01 -9.988980800E-02 -3.079723000E-03 9.615831000E-03 1.642617400E-02 2.553191500E-02
1.200000000E+01 7.358896000E-03 1.527727000E-03 -1.159614500E-02 -3.810501400E-02 -8.669737100E-02 -1.536297580E-01 -1.104967990E-01 -2.346061100E-02 7.694890000E-03 1.344915200E-02 2.125035900E-02
1.216672606E+01 8.776189000E-03 4.312194000E-03 -5.976769000E-03 -2.698508600E-02 -6.618173800E-02 -1.294215530E-01 -1.212716370E-01 -4.516483500E-02 6.117412000E-03 1.085134300E-02 1.722808700E-02
1.233324570E+01 9.838487000E-03 6.404970000E-03 -1.750692000E-03 -1.861255900E-02 -5.056986300E-02 -1.035250140E-01 -1.309947710E-01 -6.580523300E-02 5.071920000E-03 9.007314000E-03 1.407682400E-02
1.249996187E+01 1.050893400E-02 7.811972000E-03 1.161638000E-03 -1.275085400E-02 -3.948447300E-02 -8.473495400E-02 -1.386273960E-01 -8.301767400E-02 4.548810000E-03 8.033328000E-03 1.218739600E-02
1.266670514E+01 1.078414300E-02 8.601598000E-03 3.059241000E-03 -8.759141000E-03 -3.172987400E-02 -7.127892700E-02 -1.294398120E-01 -9.550528500E-02 -7.923110000E-03 7.722120000E-03 1.146605900E-02
1.283333839E+01 1.069432200E-02 8.890715000E-03 4.163894000E-03 -6.066779000E-03 -2.618512100E-02 -6.128035100E-02 -1.142301820E-01 -1.033881650E-01 -2.368345700E-02 7.726667000E-03 1.143287300E-02
1.300000000E+01 1.029423800E-02 8.795584000E-03 4.680208000E-03 -4.305394000E-03 -2.215383000E-02 -5.358124300E-02 -1.013388640E-01 -1.076190000E-01 -3.340515600E-02 7.795536000E-03 1.163616400E-02
