N_Fe T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.000000000E+01 3.677919900E-02 3.705253800E-02 3.755104000E-02 3.866814100E-02 3.943293200E-02 3.986919800E-02 4.024553200E-02 3.890680400E-02 3.537605400E-02 2.903714600E-02 1.610247900E-02
1.016672606E+01 3.824579800E-02 3.821422300E-02 3.848364500E-02 3.946727600E-02 4.014389200E-02 4.055484500E-02 4.098579800E-02 3.970212200E-02 3.619397500E-02 2.979997100E-02 1.642643500E-02
1.033324570E+01 3.966785700E-02 3.933193400E-02 3.936062700E-02 4.018350200E-02 4.074157100E-02 4.109166900E-02 4.153002100E-02 4.027312500E-02 3.679103200E-02 3.039423100E-02 1.678125600E-02
1.049996187E+01 4.091830300E-02 4.030725000E-02 4.010959800E-02 4.076674600E-02 4.119863400E-02 4.147418000E-02 4.189401600E-02 4.065679900E-02 3.722270500E-02 3.089030200E-02 1.724341700E-02
1.066670514E+01 4.190581200E-02 4.106585800E-02 4.067236100E-02 4.117308000E-02 4.148622000E-02 4.168874200E-02 4.207995600E-02 4.087270700E-02 3.752651600E-02 3.134343600E-02 1.788197000E-02
1.083333839E+01 4.258583000E-02 4.156888400E-02 4.101603600E-02 4.137533500E-02 4.158400000E-02 4.172300200E-02 4.208469500E-02 4.093035000E-02 3.772734800E-02 3.179766100E-02 1.876219700E-02
1.100000000E+01 4.295413100E-02 4.180988200E-02 4.113263100E-02 4.136477800E-02 4.148333400E-02 4.157008200E-02 4.190509600E-02 4.083382300E-02 3.784102600E-02 3.228586900E-02 1.994164500E-02
1.116672606E+01 4.301420500E-02 4.180796300E-02 4.103560100E-02 4.115077400E-02 4.118945300E-02 4.123236300E-02 4.154271900E-02 4.058608500E-02 3.787519800E-02 3.282525400E-02 2.145376300E-02
1.133324570E+01 4.284716600E-02 4.160453400E-02 4.075927400E-02 4.076330400E-02 4.072611100E-02 4.072772500E-02 4.101143500E-02 4.019484000E-02 3.783054300E-02 3.340865800E-02 2.327998700E-02
1.149996187E+01 4.253018100E-02 4.125225100E-02 4.036142900E-02 4.025748300E-02 4.014221500E-02 4.009779500E-02 4.034677100E-02 3.968071800E-02 3.770384600E-02 3.399730800E-02 2.531931700E-02
1.166670514E+01 4.215105400E-02 4.086549800E-02 3.992345500E-02 3.971446400E-02 3.951423500E-02 3.941217700E-02 3.961206200E-02 3.908503500E-02 3.749568400E-02 3.452537200E-02 2.738172400E-02
1.183333839E+01 4.181298100E-02 4.052824900E-02 3.954185800E-02 3.923187200E-02 3.893676800E-02 3.876154000E-02 3.889389500E-02 3.847119500E-02 3.722183700E-02 3.492556700E-02 2.923551000E-02
1.200000000E+01 4.164061700E-02 4.035267400E-02 3.930892000E-02 3.890295400E-02 3.850266500E-02 3.824155400E-02 3.828365700E-02 3.791530000E-02 3.692167300E-02 3.516852900E-02 3.070401800E-02
1.216672606E+01 4.167703500E-02 4.039485300E-02 3.928769300E-02 3.879160200E-02 3.828050700E-02 3.791098900E-02 3.786098500E-02 3.748612300E-02 3.665232900E-02 3.528473000E-02 3.174729600E-02
1.233324570E+01 4.194452400E-02 4.065857100E-02 3.949186800E-02 3.891437600E-02 3.829000500E-02 3.780527800E-02 3.763999200E-02 3.722427300E-02 3.646710300E-02 3.534504700E-02 3.245601600E-02
1.249996187E+01 4.236041700E-02 4.109319700E-02 3.988230800E-02 3.923860600E-02 3.850149200E-02 3.789715900E-02 3.761908900E-02 3.713355300E-02 3.639377600E-02 3.541682100E-02 3.296834400E-02
1.266670514E+01 4.285889000E-02 4.161713500E-02 4.039700800E-02 3.969875000E-02 3.886754000E-02 3.814530400E-02 3.775962700E-02 3.718892600E-02 3.642999900E-02 3.553519600E-02 3.339171600E-02
1.283333839E+01 4.331446300E-02 4.214001700E-02 4.094006500E-02 4.022222200E-02 3.931511400E-02 3.849519000E-02 3.801417300E-02 3.735398700E-02 3.655574800E-02 3.570551700E-02 3.378095200E-02
1.300000000E+01 4.367789200E-02 4.259769400E-02 4.144574700E-02 4.074905100E-02 3.979478800E-02 3.889923700E-02 3.834093000E-02 3.759514400E-02 3.674815700E-02 3.591982600E-02 3.415589300E-02
