N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.000E+16 305 2.400E-4 1.236923874E+00 1.246284688E+00
1.468000E+10 1.000E+16 305 2.400E-4 1.239667502E+00 1.246378551E+00
2.154000E+10 1.000E+16 305 2.400E-4 1.241747830E+00 1.246514800E+00
3.162000E+10 1.000E+16 305 2.400E-4 1.243352529E+00 1.246711615E+00
4.642000E+10 1.000E+16 305 2.400E-4 1.244641082E+00 1.246993992E+00
6.813000E+10 1.000E+16 305 2.400E-4 1.245752864E+00 1.247395225E+00
1.000000E+11 1.000E+16 305 2.400E-4 1.246812294E+00 1.247957938E+00
1.468000E+11 1.000E+16 305 2.400E-4 1.247932272E+00 1.248733545E+00
2.154000E+11 1.000E+16 305 2.400E-4 1.249215214E+00 1.249779370E+00
3.162000E+11 1.000E+16 305 2.400E-4 1.250750895E+00 1.251152743E+00
4.642000E+11 1.000E+16 305 2.400E-4 1.252611753E+00 1.252903047E+00
6.813000E+11 1.000E+16 305 2.400E-4 1.254847730E+00 1.255063970E+00
1.000000E+12 1.000E+16 305 2.400E-4 1.257483270E+00 1.257648521E+00
1.468000E+12 1.000E+16 305 2.400E-4 1.260517704E+00 1.260648010E+00
2.154000E+12 1.000E+16 305 2.400E-4 1.263929555E+00 1.264035389E+00
3.162000E+12 1.000E+16 305 2.400E-4 1.267685293E+00 1.267773360E+00
4.642000E+12 1.000E+16 305 2.400E-4 1.271751042E+00 1.271825578E+00
6.813000E+12 1.000E+16 305 2.400E-4 1.276101528E+00 1.276165243E+00
1.000000E+13 1.000E+16 305 2.400E-4 1.280720749E+00 1.280775442E+00
