T file kT1 Voc Jsc FF eta Vmpp Jmpp Wph TDD TDD1 d N_B
290 001_290 39.98 6.280810E-1 3.818271E+1 8.288610E+1 1.987760E+1 5.449740E-1 3.647447E+1 1.000000E+2 1.000000E+10 1.000000E+10 3.800E-4 3.162E+15
290 002_290 39.98 6.280140E-1 3.815043E+1 8.284440E+1 1.984870E+1 5.447160E-1 3.643862E+1 1.000000E+2 1.468000E+10 1.468000E+10 3.800E-4 3.162E+15
290 003_290 39.98 6.279150E-1 3.810349E+1 8.278330E+1 1.980650E+1 5.443390E-1 3.638641E+1 1.000000E+2 2.154000E+10 2.154000E+10 3.800E-4 3.162E+15
290 004_290 39.98 6.277690E-1 3.803549E+1 8.269420E+1 1.974530E+1 5.437880E-1 3.631068E+1 1.000000E+2 3.162000E+10 3.162000E+10 3.800E-4 3.162E+15
290 005_290 39.98 6.275550E-1 3.793764E+1 8.256450E+1 1.965690E+1 5.429860E-1 3.620148E+1 1.000000E+2 4.642000E+10 4.642000E+10 3.800E-4 3.162E+15
290 006_290 39.98 6.272380E-1 3.779815E+1 8.237700E+1 1.953030E+1 5.418250E-1 3.604537E+1 1.000000E+2 6.813000E+10 6.813000E+10 3.800E-4 3.162E+15
290 007_290 39.98 6.267710E-1 3.760207E+1 8.210860E+1 1.935130E+1 5.401590E-1 3.582514E+1 1.000000E+2 1.000000E+11 1.000000E+11 3.800E-4 3.162E+15
290 008_290 39.98 6.260780E-1 3.733216E+1 8.173190E+1 1.910310E+1 5.378050E-1 3.552049E+1 1.000000E+2 1.468000E+11 1.468000E+11 3.800E-4 3.162E+15
290 009_290 39.98 6.250460E-1 3.697188E+1 8.120100E+1 1.876480E+1 5.344350E-1 3.511154E+1 1.000000E+2 2.154000E+11 2.154000E+11 3.800E-4 3.162E+15
290 010_290 39.98 6.234950E-1 3.651164E+1 8.057840E+1 1.834350E+1 5.290330E-1 3.467365E+1 1.000000E+2 3.162000E+11 3.162000E+11 3.800E-4 3.162E+15
290 011_290 39.98 6.211340E-1 3.595711E+1 7.990140E+1 1.784530E+1 5.227550E-1 3.413705E+1 1.000000E+2 4.642000E+11 4.642000E+11 3.800E-4 3.162E+15
290 012_290 39.98 6.173730E-1 3.533301E+1 7.938400E+1 1.731650E+1 5.160620E-1 3.355517E+1 1.000000E+2 6.813000E+11 6.813000E+11 3.800E-4 3.162E+15
290 013_290 39.98 6.114100E-1 3.467327E+1 7.915970E+1 1.678150E+1 5.094040E-1 3.294346E+1 1.000000E+2 1.000000E+12 1.000000E+12 3.800E-4 3.162E+15
290 014_290 39.98 6.019330E-1 3.400194E+1 7.945240E+1 1.626140E+1 5.037990E-1 3.227762E+1 1.000000E+2 1.468000E+12 1.468000E+12 3.800E-4 3.162E+15
290 015_290 39.98 5.910550E-1 3.332369E+1 8.001490E+1 1.575980E+1 4.980960E-1 3.164017E+1 1.000000E+2 2.154000E+12 2.154000E+12 3.800E-4 3.162E+15
290 016_290 39.98 5.833000E-1 3.263067E+1 8.014490E+1 1.525440E+1 4.928550E-1 3.095101E+1 1.000000E+2 3.162000E+12 3.162000E+12 3.800E-4 3.162E+15
290 017_290 39.98 5.767420E-1 3.191324E+1 8.014330E+1 1.475100E+1 4.874550E-1 3.026115E+1 1.000000E+2 4.642000E+12 4.642000E+12 3.800E-4 3.162E+15
290 018_290 39.98 5.702280E-1 3.116495E+1 8.008440E+1 1.423190E+1 4.820900E-1 2.952129E+1 1.000000E+2 6.813000E+12 6.813000E+12 3.800E-4 3.162E+15
290 019_290 39.98 5.635700E-1 3.038263E+1 8.006930E+1 1.371000E+1 4.767630E-1 2.875650E+1 1.000000E+2 1.000000E+13 1.000000E+13 3.800E-4 3.162E+15
290 020_290 39.98 5.568620E-1 2.956518E+1 8.000090E+1 1.317110E+1 4.711740E-1 2.795388E+1 1.000000E+2 1.468000E+13 1.468000E+13 3.800E-4 3.162E+15
290 021_290 39.98 5.501550E-1 2.871299E+1 7.995180E+1 1.262970E+1 4.659250E-1 2.710664E+1 1.000000E+2 2.154000E+13 2.154000E+13 3.800E-4 3.162E+15
290 022_290 39.98 5.434290E-1 2.782744E+1 7.983630E+1 1.207300E+1 4.600420E-1 2.624334E+1 1.000000E+2 3.162000E+13 3.162000E+13 3.800E-4 3.162E+15
290 023_290 39.98 5.367230E-1 2.691111E+1 7.968880E+1 1.151010E+1 4.548190E-1 2.530701E+1 1.000000E+2 4.642000E+13 4.642000E+13 3.800E-4 3.162E+15
290 024_290 39.98 5.300350E-1 2.596775E+1 7.953200E+1 1.094660E+1 4.485900E-1 2.440232E+1 1.000000E+2 6.813000E+13 6.813000E+13 3.800E-4 3.162E+15
290 025_290 39.98 5.232720E-1 2.500229E+1 7.929450E+1 1.037410E+1 4.427830E-1 2.342928E+1 1.000000E+2 1.000000E+14 1.000000E+14 3.800E-4 3.162E+15
