N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 -1.700467730E-01 -1.672372270E-01 -1.642256410E-01 -1.611301730E-01
1.600000000E+01 3.040896500E-02 3.034251500E-02 2.987172900E-02 2.960980200E-02
1.700000000E+01 6.066042600E-02 5.994346600E-02 5.807903500E-02 5.928828200E-02
1.549996187E+01 4.276303000E-03 9.675040000E-04 -2.673240000E-04 -1.611670000E-03
1.649996187E+01 5.177286600E-02 5.281010000E-02 5.290286400E-02 5.292690300E-02
1.674996808E+01 6.035927800E-02 5.904751900E-02 5.940018000E-02 5.930152600E-02
1.624993176E+01 4.081702800E-02 4.122768500E-02 4.148333400E-02 4.161581200E-02
1.574996808E+01 2.135913400E-02 2.028596900E-02 1.943376300E-02 1.958306200E-02
1.524993176E+01 -4.596719100E-02 -5.345564700E-02 -5.922857900E-02 -6.391795600E-02
