N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 -1.696325150E-01 -1.666231080E-01 -1.633440010E-01 -1.599104830E-01
1.600000000E+01 3.019590100E-02 3.015414400E-02 2.972890800E-02 2.956680800E-02
1.700000000E+01 5.926195100E-02 5.953082700E-02 5.856464900E-02 5.900115200E-02
1.549996187E+01 3.587934000E-03 -3.581960000E-04 -2.353941000E-03 -4.568164000E-03
1.649996187E+01 5.050427100E-02 5.222339100E-02 5.296011000E-02 5.358383800E-02
1.674996808E+01 5.861532900E-02 5.835778600E-02 5.961092600E-02 6.040662500E-02
1.624993176E+01 4.015934300E-02 4.090819700E-02 4.148622000E-02 4.193304900E-02
1.574996808E+01 2.118907300E-02 1.991584300E-02 1.891910500E-02 1.878406000E-02
1.524993176E+01 -4.854613600E-02 -5.781896000E-02 -6.573976700E-02 -7.288197500E-02
