N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 -1.694219130E-01 -1.663571350E-01 -1.630008910E-01 -1.594665970E-01
1.600000000E+01 3.004988300E-02 3.000377800E-02 2.960412300E-02 2.954920200E-02
1.700000000E+01 5.818604700E-02 5.876423600E-02 5.822234200E-02 5.899432100E-02
1.549996187E+01 3.538415000E-03 -6.226830000E-04 -2.874030000E-03 -5.387052000E-03
1.649996187E+01 4.947084300E-02 5.145113900E-02 5.244337500E-02 5.331742400E-02
1.674996808E+01 5.725516200E-02 5.739302800E-02 5.901147100E-02 6.026515600E-02
1.624993176E+01 3.959355500E-02 4.048715000E-02 4.119863400E-02 4.177461400E-02
1.574996808E+01 2.120032400E-02 1.985760400E-02 1.880773900E-02 1.861985900E-02
1.524993176E+01 -4.907482800E-02 -5.891207200E-02 -6.752403700E-02 -7.548116300E-02
