N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 -9.988316400E-02 -9.337114600E-02 -8.669737100E-02 -8.201643900E-02
1.600000000E+01 3.043929000E-02 3.024096300E-02 2.969047100E-02 2.934654200E-02
1.700000000E+01 5.955244300E-02 5.848066100E-02 5.676046600E-02 5.700541100E-02
1.549996187E+01 1.324181300E-02 1.305502400E-02 1.456683000E-02 1.547666200E-02
1.649996187E+01 4.895048100E-02 4.890657000E-02 4.835531600E-02 4.807042400E-02
1.674996808E+01 5.734081000E-02 5.506423900E-02 5.510028400E-02 5.501877400E-02
1.624993176E+01 3.920230200E-02 3.881672700E-02 3.850266500E-02 3.825330000E-02
1.574996808E+01 2.395345700E-02 2.380293700E-02 2.375306200E-02 2.451304100E-02
1.524993176E+01 -1.752027700E-02 -1.552692400E-02 -1.303175800E-02 -1.101786800E-02
