N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 -2.731285800E-02 -2.618356500E-02 -2.618512100E-02 -2.768746400E-02
1.600000000E+01 3.044887500E-02 3.040106800E-02 3.000545700E-02 2.979367400E-02
1.700000000E+01 6.452586100E-02 6.442272600E-02 6.333896200E-02 6.385812100E-02
1.549996187E+01 2.044157600E-02 1.967403600E-02 2.046932800E-02 2.070964500E-02
1.649996187E+01 4.952644600E-02 5.044528200E-02 5.054897800E-02 5.070431200E-02
1.674996808E+01 5.965277900E-02 5.852065400E-02 5.921531700E-02 5.948431100E-02
1.624993176E+01 3.894516600E-02 3.915963600E-02 3.931511400E-02 3.938344900E-02
1.574996808E+01 2.580253300E-02 2.545937000E-02 2.520782100E-02 2.576581500E-02
1.524993176E+01 6.143200000E-03 6.442481000E-03 6.827168000E-03 6.866685000E-03
