N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 5.623E+16 290 1.800E-4 1.249862977E+00 1.292798772E+00
1.468000E+10 5.623E+16 290 1.800E-4 1.256370533E+00 1.292910365E+00
2.154000E+10 5.623E+16 290 1.800E-4 1.262408557E+00 1.293073052E+00
3.162000E+10 5.623E+16 290 1.800E-4 1.268093692E+00 1.293309803E+00
4.642000E+10 5.623E+16 290 1.800E-4 1.273407920E+00 1.293653207E+00
6.813000E+10 5.623E+16 290 1.800E-4 1.278285449E+00 1.294148802E+00
1.000000E+11 5.623E+16 290 1.800E-4 1.282696060E+00 1.294858790E+00
1.468000E+11 5.623E+16 290 1.800E-4 1.286694821E+00 1.295865346E+00
2.154000E+11 5.623E+16 290 1.800E-4 1.290428538E+00 1.297271821E+00
3.162000E+11 5.623E+16 290 1.800E-4 1.294109993E+00 1.299198905E+00
4.642000E+11 5.623E+16 290 1.800E-4 1.297976611E+00 1.301772192E+00
6.813000E+11 5.623E+16 290 1.800E-4 1.302244492E+00 1.305098729E+00
1.000000E+12 5.623E+16 290 1.800E-4 1.307062730E+00 1.309233830E+00
1.468000E+12 5.623E+16 290 1.800E-4 1.312462465E+00 1.314157471E+00
2.154000E+12 5.623E+16 290 1.800E-4 1.318408712E+00 1.319772793E+00
3.162000E+12 5.623E+16 290 1.800E-4 1.324823619E+00 1.325902526E+00
4.642000E+12 5.623E+16 290 1.800E-4 1.331503711E+00 1.332349907E+00
6.813000E+12 5.623E+16 290 1.800E-4 1.338328072E+00 1.338961232E+00
1.000000E+13 5.623E+16 290 1.800E-4 1.345110838E+00 1.345605600E+00
