T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.284878154E+00 1.242267684E+00 4.261047000E-02 1.284600625E+00 1.242128446E+00 4.247217900E-02 2.775290000E-04 1.392380000E-04
295 1.283573389E+00 1.242306470E+00 4.126691900E-02 1.283324572E+00 1.242178532E+00 4.114604000E-02 2.488170000E-04 1.279380000E-04
300 1.283342884E+00 1.243282831E+00 4.006005300E-02 1.283122160E+00 1.243165301E+00 3.995685900E-02 2.207240000E-04 1.175300000E-04
305 1.284167485E+00 1.244752368E+00 3.941511700E-02 1.283972787E+00 1.244646280E+00 3.932650700E-02 1.946980000E-04 1.060880000E-04
310 1.285725139E+00 1.247167478E+00 3.855766100E-02 1.285552788E+00 1.247068058E+00 3.848473000E-02 1.723510000E-04 9.942000000E-05
315 1.287901941E+00 1.250026764E+00 3.787517700E-02 1.287747442E+00 1.249930379E+00 3.781706300E-02 1.544990000E-04 9.638500000E-05
320 1.290337014E+00 1.252748191E+00 3.758882300E-02 1.290195483E+00 1.252654868E+00 3.754061500E-02 1.415310000E-04 9.332300000E-05
325 1.292700415E+00 1.255716863E+00 3.698355200E-02 1.292566817E+00 1.255620607E+00 3.694621000E-02 1.335980000E-04 9.625600000E-05
330 1.294719930E+00 1.258576287E+00 3.614364300E-02 1.294589258E+00 1.258473359E+00 3.611589900E-02 1.306720000E-04 1.029280000E-04
335 1.295806359E+00 1.260785402E+00 3.502095700E-02 1.295674587E+00 1.260673328E+00 3.500125900E-02 1.317720000E-04 1.120740000E-04
340 1.295002538E+00 1.262700004E+00 3.230253400E-02 1.294866275E+00 1.262572945E+00 3.229333000E-02 1.362630000E-04 1.270590000E-04
