T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.284655396E+00 1.242271062E+00 4.238433400E-02 1.284397913E+00 1.242134786E+00 4.226312700E-02 2.574830000E-04 1.362760000E-04
295 1.283672240E+00 1.242559194E+00 4.111304600E-02 1.283441800E+00 1.242434318E+00 4.100748200E-02 2.304400000E-04 1.248760000E-04
300 1.283552215E+00 1.243531494E+00 4.002072100E-02 1.283348236E+00 1.243417303E+00 3.993093300E-02 2.039790000E-04 1.141910000E-04
305 1.284309657E+00 1.244944485E+00 3.936517200E-02 1.284129820E+00 1.244841482E+00 3.928833800E-02 1.798370000E-04 1.030030000E-04
310 1.285762169E+00 1.247180767E+00 3.858140200E-02 1.285603146E+00 1.247084589E+00 3.851855700E-02 1.590230000E-04 9.617800000E-05
315 1.287311562E+00 1.249820239E+00 3.749132300E-02 1.287168926E+00 1.249727952E+00 3.744097400E-02 1.426360000E-04 9.228700000E-05
320 1.289693565E+00 1.252424359E+00 3.726920600E-02 1.289562498E+00 1.252334329E+00 3.722816900E-02 1.310670000E-04 9.003000000E-05
325 1.292068894E+00 1.255296293E+00 3.677260100E-02 1.291944417E+00 1.255203422E+00 3.674099500E-02 1.244770000E-04 9.287100000E-05
330 1.293885193E+00 1.257866015E+00 3.601917800E-02 1.293762613E+00 1.257766775E+00 3.599583800E-02 1.225800000E-04 9.924000000E-05
335 1.294887510E+00 1.259825908E+00 3.506160200E-02 1.294761987E+00 1.259716960E+00 3.504502700E-02 1.255230000E-04 1.089480000E-04
340 1.292432569E+00 1.261058001E+00 3.137456800E-02 1.292300596E+00 1.260933721E+00 3.136687500E-02 1.319730000E-04 1.242800000E-04
