fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev  
001_330 001_330.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 9.651710967E-14 1.000000000E+20 1.133150222E+00 5.714083940E-15 9.690750608E-05 
001_330_SRH 001_330_srh.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.543955258E-14 1.000000000E+20 1.228421307E+00 4.314639700E-15 1.069422945E-04 
002_330 002_330.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.160841747E-13 1.000000000E+20 1.154701928E+00 7.545000408E-15 7.817755492E-05 
002_330_SRH 002_330_srh.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 6.551924327E-14 1.000000000E+20 1.229318730E+00 6.315360509E-15 1.092458682E-04 
003_330 003_330.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.435864875E-13 1.000000000E+20 1.177198178E+00 1.034622933E-14 7.034427966E-05 
003_330_SRH 003_330_srh.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 9.376331004E-14 1.000000000E+20 1.230582391E+00 9.233658826E-15 1.125989753E-04 
004_330 004_330.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.816160256E-13 1.000000000E+20 1.197267813E+00 1.446311484E-14 7.133773676E-05 
004_330_SRH 004_330_srh.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.328147724E-13 1.000000000E+20 1.232331034E+00 1.348135896E-14 1.174608167E-04 
005_330 005_330.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.329424686E-13 1.000000000E+20 1.210217494E+00 2.052484081E-14 8.159811217E-05 
005_330_SRH 005_330_srh.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.856064145E-13 1.000000000E+20 1.234693122E+00 1.964919402E-14 1.244700168E-04 
006_330 006_330.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.005302054E-13 1.000000000E+20 1.224237614E+00 2.938206784E-14 1.002733865E-04 
006_330_SRH 006_330_srh.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.549951224E-13 1.000000000E+20 1.237782009E+00 2.858363375E-14 1.344911031E-04 
007_330 007_330.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.865699005E-13 1.000000000E+20 1.233861520E+00 4.219713775E-14 1.211285485E-04 
007_330_SRH 007_330_srh.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.432697242E-13 1.000000000E+20 1.241656979E+00 4.150091029E-14 1.486500477E-04 
008_330 008_330.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.926068492E-13 1.000000000E+20 1.242859509E+00 6.071872091E-14 1.472198795E-04 
