N_Fe N_B T d Jsc_FeB Eta_FeB Voc_FeB FF_FeB
1.000000E+10 1.000E+15 310 1.800E-4 3.684609E+1 1.739230E+1 5.840080E-1 8.082520E+1
1.468000E+10 1.000E+15 310 1.800E-4 3.684031E+1 1.736300E+1 5.833960E-1 8.078630E+1
2.154000E+10 1.000E+15 310 1.800E-4 3.683184E+1 1.732120E+1 5.825180E-1 8.073190E+1
3.162000E+10 1.000E+15 310 1.800E-4 3.681945E+1 1.725600E+1 5.812670E-1 8.062840E+1
4.642000E+10 1.000E+15 310 1.800E-4 3.680134E+1 1.717460E+1 5.794870E-1 8.053370E+1
6.813000E+10 1.000E+15 310 1.800E-4 3.677495E+1 1.706540E+1 5.769780E-1 8.042780E+1
1.000000E+11 1.000E+15 310 1.800E-4 3.673660E+1 1.692220E+1 5.736310E-1 8.030180E+1
1.468000E+11 1.000E+15 310 1.800E-4 3.668113E+1 1.673220E+1 5.692640E-1 8.013020E+1
2.154000E+11 1.000E+15 310 1.800E-4 3.660142E+1 1.650710E+1 5.637100E-1 8.000520E+1
3.162000E+11 1.000E+15 310 1.800E-4 3.648795E+1 1.623060E+1 5.570690E-1 7.985050E+1
4.642000E+11 1.000E+15 310 1.800E-4 3.632856E+1 1.591140E+1 5.495190E-1 7.970350E+1
6.813000E+11 1.000E+15 310 1.800E-4 3.610878E+1 1.555720E+1 5.412960E-1 7.959440E+1
1.000000E+12 1.000E+15 310 1.800E-4 3.581320E+1 1.515650E+1 5.327630E-1 7.943660E+1
1.468000E+12 1.000E+15 310 1.800E-4 3.542846E+1 1.472010E+1 5.242450E-1 7.925450E+1
2.154000E+12 1.000E+15 310 1.800E-4 3.494766E+1 1.425460E+1 5.159940E-1 7.904800E+1
3.162000E+12 1.000E+15 310 1.800E-4 3.437461E+1 1.377460E+1 5.081910E-1 7.885200E+1
4.642000E+12 1.000E+15 310 1.800E-4 3.372509E+1 1.327730E+1 5.009180E-1 7.859390E+1
6.813000E+12 1.000E+15 310 1.800E-4 3.302252E+1 1.278110E+1 4.941380E-1 7.832650E+1
1.000000E+13 1.000E+15 310 1.800E-4 3.228918E+1 1.229940E+1 4.878340E-1 7.808270E+1
1.468000E+13 1.000E+15 310 1.800E-4 3.153851E+1 1.182020E+1 4.818540E-1 7.778020E+1
2.154000E+13 1.000E+15 310 1.800E-4 3.077322E+1 1.135490E+1 4.760220E-1 7.751430E+1
3.162000E+13 1.000E+15 310 1.800E-4 2.998940E+1 1.088540E+1 4.702700E-1 7.718460E+1
4.642000E+13 1.000E+15 310 1.800E-4 2.918223E+1 1.041610E+1 4.644310E-1 7.685400E+1
6.813000E+13 1.000E+15 310 1.800E-4 2.834936E+1 9.949500E+0 4.585320E-1 7.653960E+1
1.000000E+14 1.000E+15 310 1.800E-4 2.749143E+1 9.475400E+0 4.525150E-1 7.616730E+1
