N_Fe N_B T d Jsc_FeB Eta_FeB Voc_FeB FF_FeB
1.000000E+10 1.778E+15 295 1.800E-4 3.677410E+1 1.870890E+1 6.156110E-1 8.264190E+1
1.468000E+10 1.778E+15 295 1.800E-4 3.676528E+1 1.868350E+1 6.150710E-1 8.262200E+1
2.154000E+10 1.778E+15 295 1.800E-4 3.675239E+1 1.864730E+1 6.142970E-1 8.259470E+1
3.162000E+10 1.778E+15 295 1.800E-4 3.673356E+1 1.859620E+1 6.132010E-1 8.255800E+1
4.642000E+10 1.778E+15 295 1.800E-4 3.670612E+1 1.852510E+1 6.116680E-1 8.251010E+1
6.813000E+10 1.778E+15 295 1.800E-4 3.666627E+1 1.842770E+1 6.095430E-1 8.245160E+1
1.000000E+11 1.778E+15 295 1.800E-4 3.660869E+1 1.828890E+1 6.066320E-1 8.235270E+1
1.468000E+11 1.778E+15 295 1.800E-4 3.652607E+1 1.811860E+1 6.029120E-1 8.227480E+1
2.154000E+11 1.778E+15 295 1.800E-4 3.640869E+1 1.790410E+1 5.982610E-1 8.219710E+1
3.162000E+11 1.778E+15 295 1.800E-4 3.624427E+1 1.763210E+1 5.927180E-1 8.207620E+1
4.642000E+11 1.778E+15 295 1.800E-4 3.601839E+1 1.731850E+1 5.864260E-1 8.199220E+1
6.813000E+11 1.778E+15 295 1.800E-4 3.571608E+1 1.694680E+1 5.796870E-1 8.185210E+1
1.000000E+12 1.778E+15 295 1.800E-4 3.532493E+1 1.652800E+1 5.726540E-1 8.170450E+1
1.468000E+12 1.778E+15 295 1.800E-4 3.483941E+1 1.607750E+1 5.656520E-1 8.158280E+1
2.154000E+12 1.778E+15 295 1.800E-4 3.426478E+1 1.558820E+1 5.589170E-1 8.139580E+1
3.162000E+12 1.778E+15 295 1.800E-4 3.361750E+1 1.508180E+1 5.524860E-1 8.120210E+1
4.642000E+12 1.778E+15 295 1.800E-4 3.292042E+1 1.457790E+1 5.464160E-1 8.104100E+1
6.813000E+12 1.778E+15 295 1.800E-4 3.219427E+1 1.406880E+1 5.407200E-1 8.081740E+1
1.000000E+13 1.778E+15 295 1.800E-4 3.145070E+1 1.357320E+1 5.351640E-1 8.064300E+1
1.468000E+13 1.778E+15 295 1.800E-4 3.069105E+1 1.307260E+1 5.297890E-1 8.039850E+1
2.154000E+13 1.778E+15 295 1.800E-4 2.991049E+1 1.257850E+1 5.243420E-1 8.020280E+1
3.162000E+13 1.778E+15 295 1.800E-4 2.910344E+1 1.207190E+1 5.189040E-1 7.993640E+1
4.642000E+13 1.778E+15 295 1.800E-4 2.826686E+1 1.156620E+1 5.133490E-1 7.970800E+1
6.813000E+13 1.778E+15 295 1.800E-4 2.740075E+1 1.104750E+1 5.077130E-1 7.941150E+1
1.000000E+14 1.778E+15 295 1.800E-4 2.650740E+1 1.053030E+1 5.019900E-1 7.913680E+1
