fname time Tem kT_1 Voc Isc Pm Vm Im FF rmsre 
L146 52418935.063 340.1 34.091 2.519019719E-01 1.596160908E-04 2.460654776E-05 1.889835236E-01 1.302006612E-04 6.119873573E-01 0.000000000E+00 
L147 52443615.139 340.07 34.094 2.522319393E-01 1.600383694E-04 2.471770938E-05 1.893668469E-01 1.305301595E-04 6.123278675E-01 0.000000000E+00 
L148 52463697.301 340.04 34.097 2.527644983E-01 1.611529894E-04 2.493380603E-05 1.897068436E-01 1.314321143E-04 6.121165683E-01 0.000000000E+00 
L149 52483656.368 340.03 34.098 2.533082866E-01 1.619054178E-04 2.523836740E-05 1.889208003E-01 1.335875561E-04 6.153900628E-01 0.000000000E+00 
L150 52503857.079 340.01 34.1 2.541679082E-01 1.627735228E-04 2.540369541E-05 1.906401303E-01 1.332544102E-04 6.140340001E-01 0.000000000E+00 
L151 52524057.8797 340 34.101 2.539809306E-01 1.638157305E-04 2.567903957E-05 1.899005765E-01 1.352231857E-04 6.171945229E-01 0.000000000E+00 
L152 52544048.3923 340 34.101 2.550695450E-01 1.647249399E-04 2.579394808E-05 1.918999115E-01 1.344131392E-04 6.139031419E-01 0.000000000E+00 
L153 52564269.419 339.99 34.102 2.552360284E-01 1.652277892E-04 2.595059689E-05 1.926632660E-01 1.346941388E-04 6.153501084E-01 0.000000000E+00 
L154 52584559.742 340 34.101 2.549929822E-01 1.655893060E-04 2.602085954E-05 1.923089740E-01 1.353054700E-04 6.162559483E-01 0.000000000E+00 
L155 52604590.482 339.97 34.104 2.551183769E-01 1.667246801E-04 2.626286541E-05 1.908484458E-01 1.376150930E-04 6.174481193E-01 0.000000000E+00 
L156 52624761.369 339.99 34.102 2.561466430E-01 1.672964430E-04 2.650497931E-05 1.932126663E-01 1.371920965E-04 6.185176453E-01 0.000000000E+00 
L157 52644762.092 339.99 34.102 2.563733464E-01 1.684008717E-04 2.669547583E-05 1.935987587E-01 1.379042931E-04 6.183302005E-01 0.000000000E+00 
L158 52665033.215 340 34.101 2.560255542E-01 1.693659452E-04 2.681879840E-05 1.919283573E-01 1.397378707E-04 6.184860527E-01 0.000000000E+00 
L159 52685264.866 340.01 34.1 2.571274634E-01 1.697388616E-04 2.697897559E-05 1.941811752E-01 1.389481130E-04 6.181526062E-01 0.000000000E+00 
L160 52705156.252 340.01 34.1 2.566767886E-01 1.700801664E-04 2.693134913E-05 1.944121189E-01 1.385429285E-04 6.169043615E-01 0.000000000E+00 
L161 52725176.485 340.01 34.1 2.577241275E-01 1.709692695E-04 2.716152282E-05 1.939793859E-01 1.400227168E-04 6.164260463E-01 0.000000000E+00 
L162 52745025.7794 340.02 34.099 2.572388614E-01 1.715882165E-04 2.724560475E-05 1.934388767E-01 1.408367585E-04 6.172660812E-01 0.000000000E+00 
L163 52765126.266 340.01 34.1 2.572467146E-01 1.723641748E-04 2.749901001E-05 1.928414314E-01 1.426098620E-04 6.201835144E-01 0.000000000E+00 
L164 52785086.954 340.03 34.098 2.577884647E-01 1.731703835E-04 2.764773217E-05 1.932714057E-01 1.430649990E-04 6.193304244E-01 0.000000000E+00 
L165 52805200.088 340.03 34.098 2.578296493E-01 1.739382614E-04 2.775382356E-05 1.955725623E-01 1.419235219E-04 6.188634587E-01 0.000000000E+00 
L166 52825368.597 340.02 34.099 2.578253685E-01 1.744125684E-04 2.792622764E-05 1.949156691E-01 1.432725882E-04 6.210246648E-01 0.000000000E+00 
L167 52845379.226 340.04 34.097 2.589144236E-01 1.747485967E-04 2.804997027E-05 1.954145988E-01 1.435490927E-04 6.199582786E-01 0.000000000E+00 
L168 52865320.142 340.04 34.097 2.583835267E-01 1.755525296E-04 2.820571824E-05 1.947346789E-01 1.448355795E-04 6.218208067E-01 0.000000000E+00 
L169 52885381.199 340.03 34.098 2.588240950E-01 1.759730877E-04 2.819957669E-05 1.965737565E-01 1.434659702E-04 6.191439459E-01 0.000000000E+00 
L170 52905461.884 340.03 34.098 2.596046308E-01 1.767858876E-04 2.846472150E-05 1.958747779E-01 1.453362071E-04 6.202216334E-01 0.000000000E+00 
L171 52925522.275 340.02 34.099 2.590840788E-01 1.774871571E-04 2.851794645E-05 1.950360179E-01 1.462389211E-04 6.201697666E-01 0.000000000E+00 
L172 52945667.964 340.03 34.098 2.602032370E-01 1.781513306E-04 2.881187245E-05 1.974614078E-01 1.459071032E-04 6.215409081E-01 6.472384232E-17 
L173 52965980.052 340.03 34.098 2.604466174E-01 1.788346182E-04 2.881103260E-05 1.960966487E-01 1.469089776E-04 6.185695118E-01 5.593884980E-17 
L174 52985476.44 340.03 34.098 2.602561050E-01 1.790103909E-04 2.896100267E-05 1.958969095E-01 1.478489414E-04 6.216335234E-01 0.000000000E+00 
L175 53005502.485 340.03 34.098 2.599588140E-01 1.794088517E-04 2.902666528E-05 1.968518843E-01 1.474499732E-04 6.223701165E-01 2.332437200E-17 
L176 53025275.816 340.03 34.098 2.604316747E-01 1.802363179E-04 2.910806837E-05 1.959558666E-01 1.485411258E-04 6.201221959E-01 0.000000000E+00 
L177 53045318.665 340.03 34.098 2.609449023E-01 1.805829946E-04 2.936061422E-05 1.963947719E-01 1.494844148E-04 6.230737705E-01 0.000000000E+00 
L178 53065517.405 340.02 34.099 2.607269261E-01 1.813786984E-04 2.939879499E-05 1.976415528E-01 1.487490519E-04 6.216663558E-01 0.000000000E+00 
