T d154 d184 d214 d244
d 150 180 210 240
290 1.198437879E+00 1.195242941E+00 1.192412675E+00 1.190245973E+00
295 1.198224783E+00 1.195266657E+00 1.192577324E+00 1.190234545E+00
300 1.197695064E+00 1.194753196E+00 1.192062992E+00 1.189599524E+00
305 1.195156557E+00 1.191833662E+00 1.188718169E+00 1.185781039E+00
310 1.187212119E+00 1.182526706E+00 1.178123248E+00 1.173914523E+00
315 1.165362561E+00 1.157300102E+00 1.149825868E+00 1.142691531E+00
320 1.114058620E+00 1.099113963E+00 1.085420077E+00 1.073112135E+00
325 1.015868872E+00 1.014075492E+00 1.012766612E+00 1.011764693E+00
330 1.016594344E+00 1.015115351E+00 1.014025644E+00 1.013173894E+00
335 1.019610540E+00 1.018369603E+00 1.017430848E+00 1.016678402E+00
340 1.025668381E+00 1.024584774E+00 1.023730043E+00 1.023014432E+00
