T d154 d184 d214 d244
d 150 180 210 240
290 1.198744892E+00 1.195661426E+00 1.192946021E+00 1.190903654E+00
295 1.198499439E+00 1.195675981E+00 1.193095343E+00 1.190860671E+00
300 1.197972454E+00 1.195165548E+00 1.192632660E+00 1.190309203E+00
305 1.195524386E+00 1.192392473E+00 1.189538957E+00 1.186861341E+00
310 1.187885988E+00 1.183593520E+00 1.179683190E+00 1.176063530E+00
315 1.166843329E+00 1.159667114E+00 1.153296120E+00 1.147465100E+00
320 1.117282315E+00 1.104193077E+00 1.092759035E+00 1.083053144E+00
325 1.021331311E+00 1.014181181E+00 1.012874494E+00 1.011872342E+00
330 1.016590564E+00 1.015081356E+00 1.013955378E+00 1.013063306E+00
335 1.019467073E+00 1.018144788E+00 1.017114372E+00 1.016263827E+00
340 1.025337701E+00 1.024101804E+00 1.023077965E+00 1.022182693E+00
